Acquisition_Time,Season,Emergency_Stage,Waiting_Time,People_Waiting,Weekday,Day,Month
2017-12-14,autumn,3.0,56.317518248175176,3.9562043795620436,3.0,14.0,12.0
2017-12-15,autumn,3.0,50.00377997914494,3.5704379562043798,4.0,15.0,12.0
2017-12-16,autumn,3.0,43.269835560123326,2.6884892086330936,5.0,16.0,12.0
2017-12-17,autumn,3.0,56.19565217391305,4.416666666666667,6.0,17.0,12.0
2017-12-18,autumn,3.0,89.2121212121212,4.511363636363637,0.0,18.0,12.0
2017-12-19,autumn,3.0,69.9079257428588,5.164808322317374,1.0,19.0,12.0
2017-12-20,autumn,3.0,67.60791366906474,3.76978417266187,2.0,20.0,12.0
2017-12-21,winter,3.0,45.95750256937308,2.829265159301131,3.0,21.0,12.0
2017-12-22,winter,3.0,59.36218776916451,4.824978466838932,4.0,22.0,12.0
2017-12-23,winter,3.0,42.03928571428571,2.382142857142857,5.0,23.0,12.0
2017-12-24,winter,3.0,57.2886216466235,3.1364477335800185,6.0,24.0,12.0
2017-12-25,winter,3.0,55.375,2.9857142857142858,0.0,25.0,12.0
2017-12-26,winter,3.0,63.34572599531616,5.266042154566744,1.0,26.0,12.0
2017-12-27,winter,3.0,65.23387234042553,5.308141843971631,2.0,27.0,12.0
2017-12-28,winter,3.0,86.09420289855072,7.068840579710145,3.0,28.0,12.0
2017-12-29,winter,3.0,93.52464788732394,8.295774647887324,4.0,29.0,12.0
2017-12-30,winter,3.0,81.57446808510639,4.73404255319149,5.0,30.0,12.0
2017-12-31,winter,3.0,42.593525179856115,2.3812949640287773,6.0,31.0,12.0
2018-01-01,winter,3.0,38.45,2.2928571428571427,0.0,1.0,1.0
2018-01-02,winter,3.0,58.878009403500826,5.67776015408146,1.0,2.0,1.0
2018-01-03,winter,3.0,82.00514705882352,9.420063025210084,2.0,3.0,1.0
2018-01-04,winter,3.0,181.83609505837953,11.818522231395212,3.0,4.0,1.0
2018-01-05,winter,3.0,87.6231884057971,4.923913043478261,4.0,5.0,1.0
2018-01-06,winter,3.0,33.840885002649706,2.2793124006359298,5.0,6.0,1.0
2018-01-07,winter,3.0,36.49553420963937,1.6450117964273678,6.0,7.0,1.0
2018-01-08,winter,3.0,52.94890510948905,4.5,0.0,8.0,1.0
2018-01-09,winter,3.0,44.16472739361702,1.7976507092198581,1.0,9.0,1.0
2018-01-10,winter,3.0,46.31654676258992,4.16546762589928,2.0,10.0,1.0
2018-01-11,winter,3.0,79.8115878725591,3.9691932168550874,3.0,11.0,1.0
2018-01-12,winter,3.0,44.04151138716356,3.196169772256729,4.0,12.0,1.0
2018-01-13,winter,3.0,42.171411806724834,2.446094188479004,5.0,13.0,1.0
2018-01-14,winter,3.0,33.47622501611863,1.7198581560283688,6.0,14.0,1.0
2018-01-15,winter,3.0,50.02194765926389,5.653086226670838,0.0,15.0,1.0
2018-01-16,winter,3.0,96.88636363636364,3.405844155844156,1.0,16.0,1.0
2018-01-17,winter,3.0,57.09302325581396,5.087209302325581,2.0,17.0,1.0
2018-01-18,winter,3.0,52.556603773584904,4.0424528301886795,3.0,18.0,1.0
2018-01-19,winter,3.0,52.556603773584904,4.0424528301886795,4.0,19.0,1.0
2018-01-20,winter,3.0,52.556603773584904,4.0424528301886795,5.0,20.0,1.0
2018-01-21,winter,3.0,52.556603773584904,4.0424528301886795,6.0,21.0,1.0
2018-01-22,winter,3.0,64.65277777777777,7.618055555555555,0.0,22.0,1.0
2018-01-23,winter,3.0,63.89285714285714,4.182142857142857,1.0,23.0,1.0
2018-01-24,winter,3.0,47.32183506925803,5.010227638784495,2.0,24.0,1.0
2018-01-25,winter,3.0,99.4569487267329,6.955350005709718,3.0,25.0,1.0
2018-01-26,winter,3.0,63.55797101449276,2.1739130434782608,4.0,26.0,1.0
2018-01-27,winter,3.0,45.11891266628109,3.529323308270677,5.0,27.0,1.0
2018-01-28,winter,3.0,60.55673758865248,3.1595744680851063,6.0,28.0,1.0
2018-01-29,winter,3.0,54.43336730072464,5.8406363224637685,0.0,29.0,1.0
2018-01-30,winter,3.0,72.98051948051948,4.867303284950344,1.0,30.0,1.0
2018-01-31,winter,3.0,54.13432835820896,5.291044776119404,2.0,31.0,1.0
2018-02-01,winter,3.0,65.22463768115941,4.66304347826087,3.0,1.0,2.0
2018-02-02,winter,3.0,65.54170692431562,5.781964573268921,4.0,2.0,2.0
2018-02-03,winter,3.0,50.84420645301941,2.8269566165249618,5.0,3.0,2.0
2018-02-04,winter,3.0,65.75531914893617,5.390070921985816,6.0,4.0,2.0
2018-02-05,winter,3.0,64.44074074074075,4.862962962962963,0.0,5.0,2.0
2018-02-06,winter,3.0,84.37341772151899,10.468354430379748,1.0,6.0,2.0
2018-02-07,winter,3.0,65.04642857142856,3.7,2.0,7.0,2.0
2018-02-08,winter,3.0,49.96785714285714,3.425,3.0,8.0,2.0
2018-02-09,winter,3.0,54.207142857142856,3.489285714285714,4.0,9.0,2.0
2018-02-10,winter,3.0,77.5431654676259,7.122302158273381,5.0,10.0,2.0
2018-02-11,winter,3.0,78.2849415124389,5.213108902191224,6.0,11.0,2.0
2018-02-12,winter,3.0,135.07553956834533,10.064748201438848,0.0,12.0,2.0
2018-02-13,winter,3.0,88.04964539007094,4.446808510638298,1.0,13.0,2.0
2018-02-14,winter,3.0,72.38379109446525,5.589159384103205,2.0,14.0,2.0
2018-02-15,winter,3.0,62.16157299724131,4.87245091145129,3.0,15.0,2.0
2018-02-16,winter,3.0,90.84172661870502,8.827338129496404,4.0,16.0,2.0
2018-02-17,winter,3.0,154.49770114942527,6.749712643678161,5.0,17.0,2.0
2018-02-18,winter,3.0,100.64705882352942,10.367647058823529,6.0,18.0,2.0
2018-02-19,winter,3.0,90.26419177158273,7.999690872302159,0.0,19.0,2.0
2018-02-20,winter,3.0,57.36690647482014,3.841726618705036,1.0,20.0,2.0
2018-02-21,winter,3.0,61.392548128920616,4.191974908068354,2.0,21.0,2.0
2018-02-22,winter,3.0,57.524460431654674,6.056449126413155,3.0,22.0,2.0
2018-02-23,winter,3.0,91.40579710144928,6.115942028985508,4.0,23.0,2.0
2018-02-24,winter,3.0,50.7536231884058,2.641304347826087,5.0,24.0,2.0
2018-02-25,winter,3.0,47.78498838559814,3.8613240418118466,6.0,25.0,2.0
2018-02-26,winter,3.0,56.36916264090177,4.742753623188406,0.0,26.0,2.0
2018-02-27,winter,3.0,72.22934241834307,4.1361669911313,1.0,27.0,2.0
2018-02-28,winter,3.0,57.916392600205555,5.826181911613566,2.0,28.0,2.0
2018-03-01,winter,3.0,99.04411764705883,6.083333333333334,3.0,1.0,3.0
2018-03-02,winter,3.0,107.68435946260446,6.096688881836454,4.0,2.0,3.0
2018-03-03,winter,3.0,29.265497967479675,2.1441501524390243,5.0,3.0,3.0
2018-03-04,winter,3.0,34.56428571428572,1.7428571428571429,6.0,4.0,3.0
2018-03-05,winter,3.0,49.65107913669065,4.248201438848921,0.0,5.0,3.0
2018-03-06,winter,3.0,57.65671428571429,4.2620000000000005,1.0,6.0,3.0
2018-03-07,winter,3.0,43.32142857142857,2.2464285714285714,2.0,7.0,3.0
2018-03-08,winter,3.0,44.911909888147875,3.3269180276216983,3.0,8.0,3.0
2018-03-09,winter,3.0,55.78867789912738,2.9644366390428627,4.0,9.0,3.0
2018-03-10,winter,3.0,39.92916842996191,1.9886002962336013,5.0,10.0,3.0
2018-03-11,winter,3.0,29.100155279503106,1.4583850931677018,6.0,11.0,3.0
2018-03-12,winter,3.0,48.68426128662288,4.2200500469189866,0.0,12.0,3.0
2018-03-13,winter,3.0,47.278985507246375,3.079710144927536,1.0,13.0,3.0
2018-03-14,winter,3.0,49.017548818088386,2.6934994861253854,2.0,14.0,3.0
2018-03-15,winter,3.0,50.971428571428575,3.7321428571428568,3.0,15.0,3.0
2018-03-16,winter,3.0,63.02103355483552,3.5770772694821247,4.0,16.0,3.0
2018-03-17,winter,3.0,75.68085106382979,4.24822695035461,5.0,17.0,3.0
2018-03-18,winter,3.0,38.31785714285714,2.0285714285714285,6.0,18.0,3.0
2018-03-19,winter,3.0,48.42446043165468,4.4496402877697845,0.0,19.0,3.0
2018-03-20,winter,3.0,65.6210945529291,3.5253340184994864,1.0,20.0,3.0
2018-03-21,spring,3.0,54.15453091684435,4.1734541577825155,2.0,21.0,3.0
2018-03-22,spring,3.0,45.697841726618705,2.7050359712230216,3.0,22.0,3.0
2018-03-23,spring,3.0,41.255395683453244,2.435251798561151,4.0,23.0,3.0
2018-03-24,spring,3.0,46.43214285714286,3.5642857142857145,5.0,24.0,3.0
2018-03-25,spring,3.0,46.294732862903224,2.433845766129032,6.0,25.0,3.0
2018-03-26,spring,3.0,62.7184265010352,6.373395445134576,0.0,26.0,3.0
2018-03-27,spring,3.0,92.15064000846291,6.2929228816248814,1.0,27.0,3.0
2018-03-28,spring,3.0,52.123075100687046,3.4533285951196397,2.0,28.0,3.0
2018-03-29,spring,3.0,59.17777593085106,3.3664117907801416,3.0,29.0,3.0
2018-03-30,spring,3.0,49.625185146000845,3.3437103258569616,4.0,30.0,3.0
2018-03-31,spring,3.0,69.68370226895408,4.650304371887106,5.0,31.0,3.0
2018-04-01,spring,3.0,50.598883952184494,2.674230403046652,6.0,1.0,4.0
2018-04-02,spring,3.0,69.61159072741806,6.16085798028244,0.0,2.0,4.0
2018-04-03,spring,3.0,63.084340659340654,5.206318681318681,1.0,3.0,4.0
2018-04-04,spring,3.0,61.624750124937535,3.8746251874062967,2.0,4.0,4.0
2018-04-05,spring,3.0,57.33600344530578,3.86244616709733,3.0,5.0,4.0
2018-04-06,spring,3.0,44.28214285714286,2.810714285714286,4.0,6.0,4.0
2018-04-07,spring,3.0,54.58518237082067,3.436600810536981,5.0,7.0,4.0
2018-04-08,spring,3.0,58.11414510686164,3.8361361079865017,6.0,8.0,4.0
2018-04-09,spring,3.0,41.798399014778326,3.236945812807882,0.0,9.0,4.0
2018-04-10,spring,3.0,53.224711596842745,4.839010321797208,1.0,10.0,4.0
2018-04-11,spring,3.0,55.834980237154156,4.011198945981555,2.0,11.0,4.0
2018-04-12,spring,3.0,48.875,4.294616151545364,3.0,12.0,4.0
2018-04-13,spring,3.0,66.05429374864806,5.18061864590093,4.0,13.0,4.0
2018-04-14,spring,3.0,57.86422947131609,3.890466816647919,5.0,14.0,4.0
2018-04-15,spring,3.0,37.2989921612542,1.793766330720418,6.0,15.0,4.0
2018-04-16,spring,3.0,67.76838235294117,6.268382352941177,0.0,16.0,4.0
2018-04-17,spring,3.0,111.85977443609022,8.640789473684212,1.0,17.0,4.0
2018-04-18,spring,3.0,58.64135338345865,3.918421052631579,2.0,18.0,4.0
2018-04-19,spring,3.0,72.5748447204969,6.332246376811595,3.0,19.0,4.0
2018-04-20,spring,3.0,98.95601700457816,6.07147918029213,4.0,20.0,4.0
2018-04-21,spring,3.0,57.98500506585613,3.415906788247214,5.0,21.0,4.0
2018-04-22,spring,3.0,59.56890756302521,3.711974789915966,6.0,22.0,4.0
2018-04-23,spring,3.0,52.31227149427998,6.347417148248614,0.0,23.0,4.0
2018-04-24,spring,3.0,62.9568345323741,4.359712230215827,1.0,24.0,4.0
2018-04-25,spring,3.0,46.68021222014926,3.345790578358209,2.0,25.0,4.0
2018-04-26,spring,3.0,45.76677324806821,4.436717292832401,3.0,26.0,4.0
2018-04-27,spring,3.0,75.1605993400768,3.847244009303835,4.0,27.0,4.0
2018-04-28,spring,3.0,34.60998838559814,2.3550522648083625,5.0,28.0,4.0
2018-04-29,spring,3.0,39.603056241138475,2.5534317071889934,6.0,29.0,4.0
2018-04-30,spring,3.0,59.62169382141346,4.056654676258993,0.0,30.0,4.0
2018-05-01,spring,3.0,53.17299372701709,3.5685161150767897,1.0,1.0,5.0
2018-05-02,spring,3.0,55.20492507983296,3.7235937116187667,2.0,2.0,5.0
2018-05-03,spring,3.0,72.98103575962759,4.687261955141769,3.0,3.0,5.0
2018-05-04,spring,3.0,63.00127282789153,3.1919756502490317,4.0,4.0,5.0
2018-05-05,spring,3.0,47.14278959810875,3.17123719464145,5.0,5.0,5.0
2018-05-06,spring,3.0,33.6,1.7071428571428573,6.0,6.0,5.0
2018-05-07,spring,3.0,66.43840579710145,6.6003389434315105,0.0,7.0,5.0
2018-05-08,spring,3.0,53.47165575810029,3.8776978417266186,1.0,8.0,5.0
2018-05-09,spring,3.0,40.39602272727272,3.0065746753246754,2.0,9.0,5.0
2018-05-10,spring,3.0,44.24127589967284,3.813685932388222,3.0,10.0,5.0
2018-05-11,spring,3.0,54.09783643673296,3.185093101988997,4.0,11.0,5.0
2018-05-12,spring,3.0,47.75925925925926,3.545479302832244,5.0,12.0,5.0
2018-05-13,spring,3.0,36.84823819776295,2.4853489471196766,6.0,13.0,5.0
2018-05-14,spring,3.0,41.1290404040404,2.539309764309764,0.0,14.0,5.0
2018-05-15,spring,3.0,65.02671957671959,5.607010582010583,1.0,15.0,5.0
2018-05-16,spring,3.0,56.6726618705036,3.942446043165467,2.0,16.0,5.0
2018-05-17,spring,3.0,57.12777149321267,3.5584276018099548,3.0,17.0,5.0
2018-05-18,spring,3.0,43.664778148854964,3.259452528625954,4.0,18.0,5.0
2018-05-19,spring,3.0,64.72885681356676,4.802151363810987,5.0,19.0,5.0
2018-05-20,spring,3.0,53.63930995475113,2.8433823529411764,6.0,20.0,5.0
2018-05-21,spring,3.0,64.74427480916032,5.923664122137405,0.0,21.0,5.0
2018-05-22,spring,3.0,83.20382513661201,5.6523072252580455,1.0,22.0,5.0
2018-05-23,spring,3.0,60.35737563795118,4.224558814486872,2.0,23.0,5.0
2018-05-24,spring,3.0,46.26964362387291,2.9896683125805064,3.0,24.0,5.0
2018-05-25,spring,3.0,44.46810344827586,3.650431034482759,4.0,25.0,5.0
2018-05-26,spring,3.0,63.373052195706656,4.838700010896807,5.0,26.0,5.0
2018-05-27,spring,3.0,52.08555050832793,2.739725286610426,6.0,27.0,5.0
2018-05-28,spring,3.0,51.33426966292134,4.441713483146067,0.0,28.0,5.0
2018-05-29,spring,3.0,64.34886509397134,5.567425129663711,1.0,29.0,5.0
2018-05-30,spring,3.0,48.121075232836986,2.213512910601751,2.0,30.0,5.0
2018-05-31,spring,3.0,45.82142857142857,3.371428571428571,3.0,31.0,5.0
2018-06-01,spring,3.0,63.16271347248576,5.911053130929791,4.0,1.0,6.0
2018-06-02,spring,3.0,56.76179644519678,4.316996402877698,5.0,2.0,6.0
2018-06-03,spring,3.0,57.298561151079134,3.1223021582733814,6.0,3.0,6.0
2018-06-04,spring,3.0,77.75902026470428,6.779943983744302,0.0,4.0,6.0
2018-06-05,spring,3.0,96.07621728703992,6.094020435825254,1.0,5.0,6.0
2018-06-06,spring,3.0,69.8102946214457,6.671862509992007,2.0,6.0,6.0
2018-06-07,spring,3.0,73.81578947368422,5.2556390977443606,3.0,7.0,6.0
2018-06-08,spring,3.0,53.741134751773046,3.1347517730496453,4.0,8.0,6.0
2018-06-09,spring,3.0,38.283687943262414,2.219858156028369,5.0,9.0,6.0
2018-06-10,spring,3.0,48.60556653491436,4.55368906455863,6.0,10.0,6.0
2018-06-11,spring,3.0,70.203125,7.164126536885246,0.0,11.0,6.0
2018-06-12,spring,3.0,73.49191063174113,3.647464630900686,1.0,12.0,6.0
2018-06-13,spring,3.0,47.79374758033295,2.8514324428958577,2.0,13.0,6.0
2018-06-14,spring,3.0,57.15852713178295,4.298934108527132,3.0,14.0,6.0
2018-06-15,spring,3.0,53.43797709923664,3.6999607094746296,4.0,15.0,6.0
2018-06-16,spring,3.0,61.27598708434827,3.586699144621311,5.0,16.0,6.0
2018-06-17,spring,3.0,49.03002645502646,2.7325396825396826,6.0,17.0,6.0
2018-06-18,spring,3.0,36.48379140239605,3.328136011275546,0.0,18.0,6.0
2018-06-19,spring,3.0,34.5,5.5,1.0,19.0,6.0
2018-06-20,spring,3.0,34.5,5.5,2.0,20.0,6.0
2018-06-21,summer,3.0,34.5,5.5,3.0,21.0,6.0
2018-06-22,summer,3.0,34.5,5.5,4.0,22.0,6.0
2018-06-23,summer,3.0,34.5,5.5,5.0,23.0,6.0
2018-06-24,summer,3.0,34.5,5.5,6.0,24.0,6.0
2018-06-25,summer,3.0,34.5,5.5,0.0,25.0,6.0
2018-06-26,summer,3.0,34.5,5.5,1.0,26.0,6.0
2018-06-27,summer,3.0,34.5,5.5,2.0,27.0,6.0
2018-06-28,summer,3.0,34.5,5.5,3.0,28.0,6.0
2018-06-29,summer,3.0,34.5,5.5,4.0,29.0,6.0
2018-06-30,summer,3.0,34.5,5.5,5.0,30.0,6.0
2018-07-01,summer,3.0,34.5,5.5,6.0,1.0,7.0
2018-07-02,summer,3.0,34.5,5.5,0.0,2.0,7.0
2018-07-03,summer,3.0,34.5,5.5,1.0,3.0,7.0
2018-07-04,summer,3.0,45.82766977907036,5.390887290167865,2.0,4.0,7.0
2018-07-05,summer,3.0,76.72808833678398,4.071946169772256,3.0,5.0,7.0
2018-07-06,summer,3.0,64.73866790009251,4.592352759790318,4.0,6.0,7.0
2018-07-07,summer,3.0,49.47256728778468,2.6783643892339546,5.0,7.0,7.0
2018-07-08,summer,3.0,38.04917545282508,2.3071370640713704,6.0,8.0,7.0
2018-07-09,summer,3.0,77.67695440600868,7.379482703903523,0.0,9.0,7.0
2018-07-10,summer,3.0,73.28080673758865,5.410239361702128,1.0,10.0,7.0
2018-07-11,summer,3.0,74.9255291005291,3.9041005291005293,2.0,11.0,7.0
2018-07-12,summer,3.0,61.38914233576642,5.006547874624302,3.0,12.0,7.0
2018-07-13,summer,3.0,62.00181488203266,4.481624319419238,4.0,13.0,7.0
2018-07-14,summer,3.0,62.00181488203266,4.481624319419238,5.0,14.0,7.0
2018-07-15,summer,3.0,62.00181488203266,4.481624319419238,6.0,15.0,7.0
2018-07-16,summer,3.0,62.00181488203266,4.481624319419238,0.0,16.0,7.0
2018-07-17,summer,3.0,62.00181488203266,4.481624319419238,1.0,17.0,7.0
2018-07-18,summer,3.0,62.00181488203266,4.481624319419238,2.0,18.0,7.0
2018-07-19,summer,3.0,62.00181488203266,4.481624319419238,3.0,19.0,7.0
2018-07-20,summer,3.0,39.01807228915663,3.807228915662651,4.0,20.0,7.0
2018-07-21,summer,3.0,58.50789885297185,3.209436913451512,5.0,21.0,7.0
2018-07-22,summer,3.0,30.995516162669446,2.0517987486965588,6.0,22.0,7.0
2018-07-23,summer,3.0,60.18526094648385,5.217519902697921,0.0,23.0,7.0
2018-07-24,summer,3.0,75.98581560283688,7.712765957446808,1.0,24.0,7.0
2018-07-25,summer,3.0,56.39328457446808,3.86968085106383,2.0,25.0,7.0
2018-07-26,summer,3.0,50.868205094537814,4.424139968487395,3.0,26.0,7.0
2018-07-27,summer,3.0,66.17052445000522,5.126707329788343,4.0,27.0,7.0
2018-07-28,summer,3.0,48.90070921985816,3.3014184397163118,5.0,28.0,7.0
2018-07-29,summer,3.0,57.086814722783046,3.8667753791996686,6.0,29.0,7.0
2018-07-30,summer,3.0,59.22941932168551,4.9271068859198355,0.0,30.0,7.0
2018-07-31,summer,3.0,60.53132363928961,4.607506178516007,1.0,31.0,7.0
2018-08-01,summer,3.0,50.63372734436564,2.631599684791174,2.0,1.0,8.0
2018-08-02,summer,3.0,45.759663865546216,3.476470588235294,3.0,2.0,8.0
2018-08-03,summer,3.0,54.251773049645394,3.8900709219858154,4.0,3.0,8.0
2018-08-04,summer,3.0,52.93994727881817,3.4601021472898017,5.0,4.0,8.0
2018-08-05,summer,3.0,36.214285714285715,3.275,6.0,5.0,8.0
2018-08-06,summer,3.0,82.34730098146129,7.342284623773174,0.0,6.0,8.0
2018-08-07,summer,3.0,85.45481808408306,7.078707633112658,1.0,7.0,8.0
2018-08-08,summer,3.0,67.42957142857144,4.704714285714285,2.0,8.0,8.0
2018-08-09,summer,3.0,78.69057971014493,5.596325051759834,3.0,9.0,8.0
2018-08-10,summer,3.0,73.03994097393016,4.1054107230693555,4.0,10.0,8.0
2018-08-11,summer,3.0,73.03994097393016,4.1054107230693555,5.0,11.0,8.0
2018-08-12,summer,3.0,73.03994097393016,4.1054107230693555,6.0,12.0,8.0
2018-08-13,summer,3.0,81.21000000000001,10.530000000000001,0.0,13.0,8.0
2018-08-14,summer,3.0,58.385118204597454,3.5364418782002396,1.0,14.0,8.0
2018-08-15,summer,3.0,53.5531914893617,4.684397163120567,2.0,15.0,8.0
2018-08-16,summer,3.0,70.90777475603903,5.563509838425851,3.0,16.0,8.0
2018-08-17,summer,3.0,57.84936974789916,3.5063025210084033,4.0,17.0,8.0
2018-08-18,summer,3.0,30.590659340659343,1.7637362637362637,5.0,18.0,8.0
2018-08-19,summer,3.0,59.34330357142857,4.004352678571429,6.0,19.0,8.0
2018-08-20,summer,3.0,51.920263788968825,4.6855943816375465,0.0,20.0,8.0
2018-08-21,summer,3.0,67.59712230215828,3.971223021582734,1.0,21.0,8.0
2018-08-22,summer,3.0,48.04964596949891,3.722467320261438,2.0,22.0,8.0
2018-08-23,summer,3.0,91.42913385826772,5.838582677165355,3.0,23.0,8.0
2018-08-24,summer,3.0,53.92736369910283,3.20048309178744,4.0,24.0,8.0
2018-08-25,summer,3.0,30.368613138686133,2.0547445255474455,5.0,25.0,8.0
2018-08-26,summer,3.0,29.504067532178077,1.8237867052989358,6.0,26.0,8.0
2018-08-27,summer,3.0,48.54359712230216,4.367971223021583,0.0,27.0,8.0
2018-08-28,summer,3.0,63.25639063217511,4.888412674116026,1.0,28.0,8.0
2018-08-29,summer,3.0,47.21280193236715,3.9078099838969407,2.0,29.0,8.0
2018-08-30,summer,3.0,73.88975382194245,4.3431317446043165,3.0,30.0,8.0
2018-08-31,summer,3.0,71.66187050359713,4.302158273381295,4.0,31.0,8.0
2018-09-01,summer,3.0,45.70599582898853,2.972784150156413,5.0,1.0,9.0
2018-09-02,summer,3.0,48.76829710144928,2.6717391304347826,6.0,2.0,9.0
2018-09-03,summer,3.0,50.55192838210635,5.12827933142208,0.0,3.0,9.0
2018-09-04,summer,3.0,83.56029357116313,7.168153102935712,1.0,4.0,9.0
2018-09-05,summer,3.0,73.05618865866957,5.992666303162486,2.0,5.0,9.0
2018-09-06,summer,3.0,90.14379084967321,5.283496732026144,3.0,6.0,9.0
2018-09-07,summer,3.0,90.14379084967321,5.283496732026144,4.0,7.0,9.0
2018-09-08,summer,3.0,61.23809523809524,6.583333333333333,5.0,8.0,9.0
2018-09-09,summer,3.0,40.8311468472281,2.9523910283537873,6.0,9.0,9.0
2018-09-10,summer,3.0,58.75271942446043,5.757410071942447,0.0,10.0,9.0
2018-09-11,summer,3.0,55.570974912670685,4.421191912776543,1.0,11.0,9.0
2018-09-12,summer,3.0,51.44191729323309,3.9340225563909774,2.0,12.0,9.0
2018-09-13,summer,3.0,64.89461697722567,5.148188405797102,3.0,13.0,9.0
2018-09-14,summer,3.0,61.70763888888889,4.625144675925926,4.0,14.0,9.0
2018-09-15,summer,3.0,48.81021897810219,3.372262773722628,5.0,15.0,9.0
2018-09-16,summer,3.0,60.890243902439025,3.5212517934002867,6.0,16.0,9.0
2018-09-17,summer,3.0,54.87395325584302,4.253437070366204,0.0,17.0,9.0
2018-09-18,summer,3.0,70.40852934188644,6.836421952957947,1.0,18.0,9.0
2018-09-19,summer,3.0,48.484901770555425,3.7020070337133157,2.0,19.0,9.0
2018-09-20,summer,3.0,53.61560597675705,5.334228002213614,3.0,20.0,9.0
2018-09-21,summer,3.0,79.44798136645963,4.625,4.0,21.0,9.0
2018-09-22,summer,3.0,79.44798136645963,4.625,5.0,22.0,9.0
2018-09-23,autumn,3.0,79.44798136645963,4.625,6.0,23.0,9.0
2018-09-24,autumn,3.0,79.44798136645963,4.625,0.0,24.0,9.0
2018-09-25,autumn,3.0,81.75892857142857,9.607142857142858,1.0,25.0,9.0
2018-09-26,autumn,3.0,73.27510056315366,6.606074014481094,2.0,26.0,9.0
2018-09-27,autumn,3.0,68.41785714285714,6.3464285714285715,3.0,27.0,9.0
2018-09-28,autumn,3.0,61.751773049645394,5.216312056737589,4.0,28.0,9.0
2018-09-29,autumn,3.0,90.71585359449668,5.595126818253426,5.0,29.0,9.0
2018-09-30,autumn,3.0,70.94098404974318,4.940821843741552,6.0,30.0,9.0
2018-10-01,autumn,3.0,60.42686911397271,4.173233390992376,0.0,1.0,10.0
2018-10-02,autumn,3.0,72.16733182796828,6.921204642125716,1.0,2.0,10.0
2018-10-03,autumn,3.0,74.58881727725012,4.1220036182722755,2.0,3.0,10.0
2018-10-04,autumn,3.0,80.26878306878308,7.112037037037037,3.0,4.0,10.0
2018-10-05,autumn,3.0,61.64539007092199,2.9326241134751774,4.0,5.0,10.0
2018-10-06,autumn,3.0,44.985611510791365,3.3776978417266186,5.0,6.0,10.0
2018-10-07,autumn,3.0,61.877697841726615,2.9100719424460433,6.0,7.0,10.0
2018-10-08,autumn,3.0,74.65932738758826,5.367242660720922,0.0,8.0,10.0
2018-10-09,autumn,3.0,68.75914695775217,4.579745300181928,1.0,9.0,10.0
2018-10-10,autumn,3.0,68.75914695775217,4.579745300181928,2.0,10.0,10.0
2018-10-11,autumn,3.0,68.75914695775217,4.579745300181928,3.0,11.0,10.0
