,Season,Emergency_Stage,Waiting_Time,People_Waiting,Weekday,Day,Month,Yesterday_Waiting_Time
29,autumn,2.0,64.37878425272227,6.3596386263013045,3.0,14.0,12.0,56.93922910452126
30,autumn,2.0,64.87995169082126,6.622222222222222,4.0,15.0,12.0,64.37878425272227
31,autumn,2.0,69.88863892013498,6.4941226096737905,5.0,16.0,12.0,64.87995169082126
32,autumn,2.0,69.34069658719028,4.792309490416082,6.0,17.0,12.0,69.88863892013498
33,autumn,2.0,100.88002248653765,6.349665660689982,0.0,18.0,12.0,69.34069658719028
34,autumn,2.0,74.67266187050359,6.618705035971223,1.0,19.0,12.0,100.88002248653765
35,autumn,2.0,73.67886154932893,5.586443371791853,2.0,20.0,12.0,74.67266187050359
36,winter,2.0,54.98041867258074,4.5560123329907505,3.0,21.0,12.0,73.67886154932893
37,winter,2.0,64.53007300042319,5.127988785442234,4.0,22.0,12.0,54.98041867258074
38,winter,2.0,41.06071428571428,3.3714285714285714,5.0,23.0,12.0,64.53007300042319
39,winter,2.0,66.78058510638299,3.0904255319148937,6.0,24.0,12.0,41.06071428571428
40,winter,2.0,48.339985218034,3.1132668144863267,0.0,25.0,12.0,66.78058510638299
41,winter,2.0,125.09248120300751,12.17669172932331,1.0,26.0,12.0,48.339985218034
42,winter,2.0,88.2950200431699,9.103684859697811,2.0,27.0,12.0,125.09248120300751
43,winter,2.0,89.3459420289855,11.890231884057972,3.0,28.0,12.0,88.2950200431699
44,winter,2.0,89.98994692794449,7.673096550316391,4.0,29.0,12.0,89.3459420289855
45,winter,2.0,106.64692845223195,7.168987275761369,5.0,30.0,12.0,89.98994692794449
46,winter,2.0,53.7158273381295,2.5935251798561154,6.0,31.0,12.0,106.64692845223195
47,winter,2.0,56.912148481439814,5.411192350956131,0.0,1.0,1.0,53.7158273381295
48,winter,2.0,69.82435019726155,9.892608493850082,1.0,2.0,1.0,56.912148481439814
49,winter,2.0,97.465771637122,12.880083420229404,2.0,3.0,1.0,69.82435019726155
50,winter,2.0,167.5071942446043,14.510791366906476,3.0,4.0,1.0,97.465771637122
51,winter,2.0,62.253784219001616,4.726570048309179,4.0,5.0,1.0,167.5071942446043
52,winter,2.0,49.30668158567775,3.2510549872122763,5.0,6.0,1.0,62.253784219001616
53,winter,2.0,36.65217391304348,2.427536231884058,6.0,7.0,1.0,49.30668158567775
54,winter,2.0,65.46520146520146,7.9913919413919405,0.0,8.0,1.0,36.65217391304348
55,winter,2.0,83.022399101995,5.294071126077861,1.0,9.0,1.0,65.46520146520146
56,winter,2.0,66.60867095797046,5.878671498891113,2.0,10.0,1.0,83.022399101995
57,winter,2.0,105.9880081300813,5.5408246225319395,3.0,11.0,1.0,66.60867095797046
58,winter,2.0,88.48697478991596,7.503361344537815,4.0,12.0,1.0,105.9880081300813
59,winter,2.0,49.670212765957444,2.5354609929078014,5.0,13.0,1.0,88.48697478991596
60,winter,2.0,38.294326241134755,2.673758865248227,6.0,14.0,1.0,49.670212765957444
61,winter,2.0,75.28328680339311,7.563835498765167,0.0,15.0,1.0,38.294326241134755
62,winter,2.0,57.136002886002885,2.5818903318903317,1.0,16.0,1.0,75.28328680339311
63,winter,2.0,68.15116279069767,9.773255813953488,2.0,17.0,1.0,57.136002886002885
64,winter,2.0,88.34178990311065,7.099694033656298,3.0,18.0,1.0,68.15116279069767
65,winter,2.0,88.34178990311065,7.099694033656298,4.0,19.0,1.0,88.34178990311065
66,winter,2.0,88.34178990311065,7.099694033656298,5.0,20.0,1.0,88.34178990311065
67,winter,2.0,88.34178990311065,7.099694033656298,6.0,21.0,1.0,88.34178990311065
68,winter,2.0,66.58333333333334,10.92361111111111,0.0,22.0,1.0,88.34178990311065
69,winter,2.0,72.5433982300885,10.353380530973451,1.0,23.0,1.0,66.58333333333334
70,winter,2.0,91.51889792513815,7.2494526118235845,2.0,24.0,1.0,72.5433982300885
71,winter,2.0,96.2708789490147,6.431289750808049,3.0,25.0,1.0,91.51889792513815
72,winter,2.0,61.76928374655647,3.514941909210684,4.0,26.0,1.0,96.2708789490147
73,winter,2.0,93.32000486144871,3.5191216982660833,5.0,27.0,1.0,61.76928374655647
74,winter,2.0,55.36014078543453,2.8988832433576794,6.0,28.0,1.0,93.32000486144871
75,winter,2.0,63.26380329909742,7.489231248054777,0.0,29.0,1.0,55.36014078543453
76,winter,2.0,68.4850332594235,3.3021064301552108,1.0,30.0,1.0,63.26380329909742
77,winter,2.0,70.04477611940298,8.805970149253731,2.0,31.0,1.0,68.4850332594235
78,winter,2.0,67.2545045045045,7.25,3.0,1.0,2.0,70.04477611940298
79,winter,2.0,97.39146658014276,9.312297209604154,4.0,2.0,2.0,67.2545045045045
80,winter,2.0,64.3005291005291,4.786772486772486,5.0,3.0,2.0,97.39146658014276
81,winter,2.0,63.31221792392005,4.896921341070277,6.0,4.0,2.0,64.3005291005291
82,winter,2.0,78.13688633348076,6.401371074745687,0.0,5.0,2.0,63.31221792392005
83,winter,2.0,67.62025316455696,8.316455696202532,1.0,6.0,2.0,78.13688633348076
84,winter,2.0,80.81450719822813,6.329734219269103,2.0,7.0,2.0,67.62025316455696
85,winter,2.0,61.92700729927007,5.525547445255475,3.0,8.0,2.0,80.81450719822813
86,winter,2.0,71.7945999434549,6.166836301950806,4.0,9.0,2.0,61.92700729927007
87,winter,2.0,89.90197963800904,6.212273755656108,5.0,10.0,2.0,71.7945999434549
88,winter,2.0,87.85251798561151,4.636690647482014,6.0,11.0,2.0,89.90197963800904
89,winter,2.0,95.47665201172396,10.811317612576605,0.0,12.0,2.0,87.85251798561151
90,winter,2.0,149.2163120567376,11.304964539007093,1.0,13.0,2.0,95.47665201172396
91,winter,2.0,71.9537037037037,5.351851851851851,2.0,14.0,2.0,149.2163120567376
92,winter,2.0,71.75286727140028,5.6018923991241785,3.0,15.0,2.0,71.9537037037037
93,winter,2.0,86.14028776978418,9.097122302158274,4.0,16.0,2.0,71.75286727140028
94,winter,2.0,203.72758620689655,8.025,5.0,17.0,2.0,86.14028776978418
95,winter,2.0,161.1029411764706,10.588235294117647,6.0,18.0,2.0,203.72758620689655
96,winter,2.0,107.26218680228232,11.532529149094518,0.0,19.0,2.0,161.1029411764706
97,winter,2.0,77.72702439552117,8.404311137556121,1.0,20.0,2.0,107.26218680228232
98,winter,2.0,66.40579710144928,7.173913043478261,2.0,21.0,2.0,77.72702439552117
99,winter,2.0,68.83438433455028,5.727901316517315,3.0,22.0,2.0,66.40579710144928
100,winter,2.0,92.97826086956522,9.03623188405797,4.0,23.0,2.0,68.83438433455028
101,winter,2.0,60.80945322793149,5.168148880105402,5.0,24.0,2.0,92.97826086956522
102,winter,2.0,65.55151515151515,5.778679653679654,6.0,25.0,2.0,60.80945322793149
103,winter,2.0,74.82246376811594,8.293478260869565,0.0,26.0,2.0,65.55151515151515
104,winter,2.0,81.37645744796774,8.057725836329956,1.0,27.0,2.0,74.82246376811594
105,winter,2.0,83.4594537815126,8.222689075630253,2.0,28.0,2.0,81.37645744796774
106,winter,2.0,132.0427807486631,8.18820558526441,3.0,1.0,3.0,83.4594537815126
107,winter,2.0,149.76086956521738,8.996376811594203,4.0,2.0,3.0,132.0427807486631
108,winter,2.0,66.09959349593495,5.805259146341463,5.0,3.0,3.0,149.76086956521738
109,winter,2.0,54.846428571428575,5.192857142857143,6.0,4.0,3.0,66.09959349593495
110,winter,2.0,64.55908761363003,6.424711393675757,0.0,5.0,3.0,54.846428571428575
111,winter,2.0,85.81071428571428,7.128571428571429,1.0,6.0,3.0,64.55908761363003
112,winter,2.0,69.5183311214333,6.493751382437514,2.0,7.0,3.0,85.81071428571428
113,winter,2.0,65.17142535971223,6.5357745053956835,3.0,8.0,3.0,69.5183311214333
114,winter,2.0,105.08029197080293,6.521897810218978,4.0,9.0,3.0,65.17142535971223
115,winter,2.0,37.169994004796166,2.783093525179856,5.0,10.0,3.0,105.08029197080293
116,winter,2.0,48.62142857142857,4.367857142857143,6.0,11.0,3.0,37.169994004796166
117,winter,2.0,70.0506083030227,8.623165684184121,0.0,12.0,3.0,48.62142857142857
118,winter,2.0,69.23610209820464,6.600421804023361,1.0,13.0,3.0,70.0506083030227
119,winter,2.0,68.70702624394049,6.875773109711929,2.0,14.0,3.0,69.23610209820464
120,winter,2.0,90.677787456446,5.457084785133565,3.0,15.0,3.0,68.70702624394049
121,winter,2.0,90.86560597675705,8.194908688433868,4.0,16.0,3.0,90.677787456446
122,winter,2.0,122.13475177304966,7.421985815602837,5.0,17.0,3.0,90.86560597675705
123,winter,2.0,62.72425373134328,4.702878464818763,6.0,18.0,3.0,122.13475177304966
124,winter,2.0,76.12517985611511,6.963862755949087,0.0,19.0,3.0,62.72425373134328
125,winter,2.0,80.19668737060042,6.3417701863354035,1.0,20.0,3.0,76.12517985611511
126,spring,2.0,60.451771653543304,5.5392294713160855,2.0,21.0,3.0,80.19668737060042
127,spring,2.0,55.19521759641467,4.901403467390022,3.0,22.0,3.0,60.451771653543304
128,spring,2.0,67.15672385168787,5.375041505257332,4.0,23.0,3.0,55.19521759641467
129,spring,2.0,61.87674431086303,4.046157148990983,5.0,24.0,3.0,67.15672385168787
130,spring,2.0,39.859397701756706,2.0538898428212917,6.0,25.0,3.0,61.87674431086303
131,spring,2.0,65.64361843858246,7.143032240873968,0.0,26.0,3.0,39.859397701756706
132,spring,2.0,75.73745261132802,7.51284445198891,1.0,27.0,3.0,65.64361843858246
133,spring,2.0,55.93723522853958,3.739409141583055,2.0,28.0,3.0,75.73745261132802
134,spring,2.0,70.90383446767137,6.265860476421974,3.0,29.0,3.0,55.93723522853958
135,spring,2.0,82.70353269623106,5.766562869107699,4.0,30.0,3.0,70.90383446767137
136,spring,2.0,88.18461538461538,5.624125874125874,5.0,31.0,3.0,82.70353269623106
137,spring,2.0,58.52296040076336,3.409380963740458,6.0,1.0,4.0,88.18461538461538
138,spring,2.0,125.58025008564577,13.839556925887862,0.0,2.0,4.0,58.52296040076336
139,spring,2.0,89.30846512833809,7.9635079077002855,1.0,3.0,4.0,125.58025008564577
140,spring,2.0,73.19433305814366,8.126960726500766,2.0,4.0,4.0,89.30846512833809
141,spring,2.0,78.63149264783667,6.701232412990585,3.0,5.0,4.0,73.19433305814366
142,spring,2.0,63.68466386554621,5.501050420168067,4.0,6.0,4.0,78.63149264783667
143,spring,2.0,51.032658811475414,5.127433401639344,5.0,7.0,4.0,63.68466386554621
144,spring,2.0,64.26282603346456,4.398068405511811,6.0,8.0,4.0,51.032658811475414
145,spring,2.0,67.70988927859156,8.086135754074686,0.0,9.0,4.0,64.26282603346456
146,spring,2.0,79.77126099706746,5.516229005598507,1.0,10.0,4.0,67.70988927859156
147,spring,2.0,72.22127192982455,6.786184210526315,2.0,11.0,4.0,79.77126099706746
148,spring,2.0,80.85,5.53986568986569,3.0,12.0,4.0,72.22127192982455
149,spring,2.0,77.21820856489049,6.525798191129999,4.0,13.0,4.0,80.85
150,spring,2.0,53.938522777532064,4.287262273330384,5.0,14.0,4.0,77.21820856489049
151,spring,2.0,56.45021609042553,4.553025265957446,6.0,15.0,4.0,53.938522777532064
152,spring,2.0,102.00475534566444,10.206283615374524,0.0,16.0,4.0,56.45021609042553
153,spring,2.0,171.86242004264392,10.431769722814499,1.0,17.0,4.0,102.00475534566444
154,spring,2.0,52.784448654371204,3.4865158522315705,2.0,18.0,4.0,171.86242004264392
155,spring,2.0,82.79661654135339,9.716353383458646,3.0,19.0,4.0,52.784448654371204
156,spring,2.0,142.74286777474572,9.93574795336145,4.0,20.0,4.0,82.79661654135339
157,spring,2.0,73.03131083711875,5.389952411853775,5.0,21.0,4.0,142.74286777474572
158,spring,2.0,71.08270198000892,4.743681161265678,6.0,22.0,4.0,73.03131083711875
159,spring,2.0,48.94816779170685,5.49077868852459,0.0,23.0,4.0,71.08270198000892
160,spring,2.0,65.49472025652366,8.227305395842547,1.0,24.0,4.0,48.94816779170685
161,spring,2.0,61.210978835978835,5.216666666666667,2.0,25.0,4.0,65.49472025652366
162,spring,2.0,47.873959056210964,4.788167938931298,3.0,26.0,4.0,61.210978835978835
163,spring,2.0,72.78063636363638,5.569545454545455,4.0,27.0,4.0,47.873959056210964
164,spring,2.0,55.753781512605045,5.801470588235294,5.0,28.0,4.0,72.78063636363638
165,spring,2.0,62.24294515103339,4.276198993110758,6.0,29.0,4.0,55.753781512605045
166,spring,2.0,80.6181623931624,8.564743589743589,0.0,30.0,4.0,62.24294515103339
167,spring,2.0,61.83333333333333,4.420289855072464,1.0,1.0,5.0,80.6181623931624
168,spring,2.0,68.95264028284672,7.776659443430657,2.0,2.0,5.0,61.83333333333333
169,spring,2.0,98.80242147745219,7.163391238228929,3.0,3.0,5.0,68.95264028284672
170,spring,2.0,73.91012728278915,6.019922523519646,4.0,4.0,5.0,98.80242147745219
171,spring,2.0,55.53711208893006,4.100248957850857,5.0,5.0,5.0,73.91012728278915
172,spring,2.0,42.77005012531328,3.2374686716791983,6.0,6.0,5.0,55.53711208893006
173,spring,2.0,69.41712266301869,8.426014591883265,0.0,7.0,5.0,42.77005012531328
174,spring,2.0,73.10105502054836,7.1906704287554435,1.0,8.0,5.0,69.41712266301869
175,spring,2.0,51.7418295148248,4.477678571428571,2.0,9.0,5.0,73.10105502054836
176,spring,2.0,66.72388405797102,5.7490144927536235,3.0,10.0,5.0,51.7418295148248
177,spring,2.0,58.9473475177305,5.292964539007093,4.0,11.0,5.0,66.72388405797102
178,spring,2.0,55.5750300120048,6.15266106442577,5.0,12.0,5.0,58.9473475177305
179,spring,2.0,49.195810402982424,3.2199538434226875,6.0,13.0,5.0,55.5750300120048
180,spring,2.0,56.38256861512676,6.060234653257909,0.0,14.0,5.0,49.195810402982424
181,spring,2.0,74.61548990895778,7.817629082574648,1.0,15.0,5.0,56.38256861512676
182,spring,2.0,73.06218905472636,6.807835820895522,2.0,16.0,5.0,74.61548990895778
183,spring,2.0,82.94964028776978,7.2086330935251794,3.0,17.0,5.0,73.06218905472636
184,spring,2.0,54.77669136071467,5.63340233140865,4.0,18.0,5.0,82.94964028776978
185,spring,2.0,63.94653284671533,4.773844282238443,5.0,19.0,5.0,54.77669136071467
186,spring,2.0,78.60741928350288,5.514733524988943,6.0,20.0,5.0,63.94653284671533
187,spring,2.0,74.01526717557252,7.576335877862595,0.0,21.0,5.0,78.60741928350288
188,spring,2.0,105.39692540322581,5.87109375,1.0,22.0,5.0,74.01526717557252
189,spring,2.0,53.386746076763096,4.503781433163169,2.0,23.0,5.0,105.39692540322581
190,spring,2.0,50.19286807468626,4.684726048362412,3.0,24.0,5.0,53.386746076763096
191,spring,2.0,56.683368421052634,5.560842105263157,4.0,25.0,5.0,50.19286807468626
192,spring,2.0,79.08288003743347,6.741241153418729,5.0,26.0,5.0,56.683368421052634
193,spring,2.0,79.6137213651239,6.985039738195419,6.0,27.0,5.0,79.08288003743347
194,spring,2.0,67.4101461038961,6.340665584415584,0.0,28.0,5.0,79.6137213651239
195,spring,2.0,85.97743314782137,8.099192344237817,1.0,29.0,5.0,67.4101461038961
196,spring,2.0,65.6789214297853,6.652976831133518,2.0,30.0,5.0,85.97743314782137
197,spring,2.0,66.5484356700686,5.765713010986559,3.0,31.0,5.0,65.6789214297853
198,spring,2.0,94.86199983634727,7.850748711234759,4.0,1.0,6.0,66.5484356700686
199,spring,2.0,88.25237381309346,6.652236381809096,5.0,2.0,6.0,94.86199983634727
200,spring,2.0,103.5935251798561,6.2517985611510785,6.0,3.0,6.0,88.25237381309346
201,spring,2.0,87.18852901484479,11.982860998650471,0.0,4.0,6.0,103.5935251798561
202,spring,2.0,115.54676258992805,11.376324894283046,1.0,5.0,6.0,87.18852901484479
203,spring,2.0,93.19603382910469,6.684922717993584,2.0,6.0,6.0,115.54676258992805
204,spring,2.0,82.299196326062,6.430998851894374,3.0,7.0,6.0,93.19603382910469
205,spring,2.0,56.757246376811594,3.9963768115942027,4.0,8.0,6.0,82.299196326062
206,spring,2.0,43.12462006079028,3.659067882472138,5.0,9.0,6.0,56.757246376811594
207,spring,2.0,80.55146434033875,6.685917407806039,6.0,10.0,6.0,43.12462006079028
208,spring,2.0,86.04823369565217,8.426970108695652,0.0,11.0,6.0,80.55146434033875
209,spring,2.0,90.17855298825351,7.089808958306441,1.0,12.0,6.0,86.04823369565217
210,spring,2.0,71.45809136662795,4.6623112659698025,2.0,13.0,6.0,90.17855298825351
211,spring,2.0,91.34539130434783,10.198608695652174,3.0,14.0,6.0,71.45809136662795
212,spring,2.0,49.746527110940406,3.202131745726906,4.0,15.0,6.0,91.34539130434783
213,spring,2.0,50.72656068693432,5.988425388721281,5.0,16.0,6.0,49.746527110940406
214,spring,2.0,54.48534328358209,2.8466567164179106,6.0,17.0,6.0,50.72656068693432
215,spring,2.0,42.365507518796996,6.407769423558897,0.0,18.0,6.0,54.48534328358209
216,spring,2.0,38.0,9.5,1.0,19.0,6.0,42.365507518796996
217,spring,2.0,38.0,9.5,2.0,20.0,6.0,38.0
218,summer,2.0,38.0,9.5,3.0,21.0,6.0,38.0
219,summer,2.0,38.0,9.5,4.0,22.0,6.0,38.0
220,summer,2.0,38.0,9.5,5.0,23.0,6.0,38.0
221,summer,2.0,38.0,9.5,6.0,24.0,6.0,38.0
222,summer,2.0,38.0,9.5,0.0,25.0,6.0,38.0
223,summer,2.0,38.0,9.5,1.0,26.0,6.0,38.0
224,summer,2.0,38.0,9.5,2.0,27.0,6.0,38.0
225,summer,2.0,38.0,9.5,3.0,28.0,6.0,38.0
226,summer,2.0,38.0,9.5,4.0,29.0,6.0,38.0
227,summer,2.0,38.0,9.5,5.0,30.0,6.0,38.0
228,summer,2.0,38.0,9.5,6.0,1.0,7.0,38.0
229,summer,2.0,38.0,9.5,0.0,2.0,7.0,38.0
230,summer,2.0,38.0,9.5,1.0,3.0,7.0,38.0
231,summer,2.0,61.358156028368796,9.946808510638299,2.0,4.0,7.0,38.0
232,summer,2.0,96.25906593406594,5.890384615384615,3.0,5.0,7.0,61.358156028368796
233,summer,2.0,86.28889880796092,6.2858005566349835,4.0,6.0,7.0,96.25906593406594
234,summer,2.0,60.274,4.740461538461538,5.0,7.0,7.0,86.28889880796092
235,summer,2.0,39.71992241778601,3.744210282538212,6.0,8.0,7.0,60.274
236,summer,2.0,94.38805970149254,9.559861407249466,0.0,9.0,7.0,39.71992241778601
237,summer,2.0,104.20189639222943,9.2195497995683,1.0,10.0,7.0,94.38805970149254
238,summer,2.0,85.41849347014926,9.566056436567164,2.0,11.0,7.0,104.20189639222943
239,summer,2.0,89.59986772486772,7.023677248677249,3.0,12.0,7.0,85.41849347014926
240,summer,2.0,57.34210526315789,5.654135338345865,4.0,13.0,7.0,89.59986772486772
241,summer,2.0,57.34210526315789,5.654135338345865,5.0,14.0,7.0,57.34210526315789
242,summer,2.0,57.34210526315789,5.654135338345865,6.0,15.0,7.0,57.34210526315789
243,summer,2.0,57.34210526315789,5.654135338345865,0.0,16.0,7.0,57.34210526315789
244,summer,2.0,57.34210526315789,5.654135338345865,1.0,17.0,7.0,57.34210526315789
245,summer,2.0,57.34210526315789,5.654135338345865,2.0,18.0,7.0,57.34210526315789
246,summer,2.0,57.34210526315789,5.654135338345865,3.0,19.0,7.0,57.34210526315789
247,summer,2.0,47.72289156626506,5.102409638554217,4.0,20.0,7.0,57.34210526315789
248,summer,2.0,79.35231286316508,5.3371881052751515,5.0,21.0,7.0,47.72289156626506
249,summer,2.0,43.91706792046678,3.3565399648784906,6.0,22.0,7.0,79.35231286316508
250,summer,2.0,80.98156028368794,10.36613475177305,0.0,23.0,7.0,43.91706792046678
251,summer,2.0,127.92051905920519,13.822036843934654,1.0,24.0,7.0,80.98156028368794
252,summer,2.0,54.61181860537351,3.768494072578558,2.0,25.0,7.0,127.92051905920519
253,summer,2.0,58.29125481655218,6.551823309320378,3.0,26.0,7.0,54.61181860537351
254,summer,2.0,97.63693671955119,7.851239669421488,4.0,27.0,7.0,58.29125481655218
255,summer,2.0,62.76844500899757,5.045781729649624,5.0,28.0,7.0,97.63693671955119
256,summer,2.0,72.29966486687768,5.374728480109228,6.0,29.0,7.0,62.76844500899757
257,summer,2.0,56.715156043450776,6.252514512328295,0.0,30.0,7.0,72.29966486687768
258,summer,2.0,72.88778625954198,6.665894220283533,1.0,31.0,7.0,56.715156043450776
259,summer,2.0,60.095414811149595,4.144153059541481,2.0,1.0,8.0,72.88778625954198
260,summer,2.0,45.30307027391109,5.305764481365065,3.0,2.0,8.0,60.095414811149595
261,summer,2.0,58.92374490422739,4.525967498743508,4.0,3.0,8.0,45.30307027391109
262,summer,2.0,54.83741905642923,4.112164662349676,5.0,4.0,8.0,58.92374490422739
263,summer,2.0,72.29285714285714,5.949999999999999,6.0,5.0,8.0,54.83741905642923
264,summer,2.0,104.48729180186027,9.686567164179104,0.0,6.0,8.0,72.29285714285714
265,summer,2.0,99.13168645821985,11.499455278352762,1.0,7.0,8.0,104.48729180186027
266,summer,2.0,61.0468253968254,7.141269841269841,2.0,8.0,8.0,99.13168645821985
267,summer,2.0,108.94642857142857,10.75,3.0,9.0,8.0,61.0468253968254
268,summer,2.0,94.94285714285714,5.860215053763441,4.0,10.0,8.0,108.94642857142857
269,summer,2.0,94.94285714285714,5.860215053763441,5.0,11.0,8.0,94.94285714285714
270,summer,2.0,94.94285714285714,5.860215053763441,6.0,12.0,8.0,94.94285714285714
271,summer,2.0,129.51,13.61,0.0,13.0,8.0,94.94285714285714
272,summer,2.0,71.52660455486543,5.7837991718426505,1.0,14.0,8.0,129.51
273,summer,2.0,58.0766524822695,4.968851063829788,2.0,15.0,8.0,71.52660455486543
274,summer,2.0,110.81794003868472,12.520309477756287,3.0,16.0,8.0,58.0766524822695
275,summer,2.0,81.19642857142857,6.578571428571429,4.0,17.0,8.0,110.81794003868472
276,summer,2.0,46.443601323320905,4.473953683768314,5.0,18.0,8.0,81.19642857142857
277,summer,2.0,85.79554510237963,7.098090758162701,6.0,19.0,8.0,46.443601323320905
278,summer,2.0,72.89395800432825,9.890360882026085,0.0,20.0,8.0,85.79554510237963
279,summer,2.0,149.17149008066275,13.570525397863527,1.0,21.0,8.0,72.89395800432825
280,summer,2.0,60.7001050420168,6.558064892623716,2.0,22.0,8.0,149.17149008066275
281,summer,2.0,98.02524741746731,7.934479520335188,3.0,23.0,8.0,60.7001050420168
282,summer,2.0,76.03482404692082,9.820992179863147,4.0,24.0,8.0,98.02524741746731
283,summer,2.0,51.974806201550386,3.159090909090909,5.0,25.0,8.0,76.03482404692082
284,summer,2.0,49.58193289198212,4.397753635489164,6.0,26.0,8.0,51.974806201550386
285,summer,2.0,68.26618705035972,9.57913669064748,0.0,27.0,8.0,49.58193289198212
286,summer,2.0,117.63767336202774,13.851028216164515,1.0,28.0,8.0,68.26618705035972
287,summer,2.0,70.31036244515238,5.835787702109755,2.0,29.0,8.0,117.63767336202774
288,summer,2.0,90.39928057553956,9.025179856115107,3.0,30.0,8.0,70.31036244515238
289,summer,2.0,97.1301815690305,7.6757165696014615,4.0,31.0,8.0,90.39928057553956
290,summer,2.0,66.2294633383593,5.9180767297704815,5.0,1.0,9.0,97.1301815690305
291,summer,2.0,65.33571428571429,4.060714285714285,6.0,2.0,9.0,66.2294633383593
292,summer,2.0,81.06802331916748,7.6266209000762775,0.0,3.0,9.0,65.33571428571429
293,summer,2.0,88.38742189074783,8.937512598266478,1.0,4.0,9.0,81.06802331916748
294,summer,2.0,69.3984326824255,6.1526464542651595,2.0,5.0,9.0,88.38742189074783
295,summer,2.0,107.62733843537414,6.1223426870748305,3.0,6.0,9.0,69.3984326824255
296,summer,2.0,107.62733843537414,6.1223426870748305,4.0,7.0,9.0,107.62733843537414
297,summer,2.0,69.73809523809524,5.333333333333334,5.0,8.0,9.0,107.62733843537414
298,summer,2.0,65.80584045584045,4.760968660968661,6.0,9.0,9.0,69.73809523809524
299,summer,2.0,75.99632112491824,9.114426640505778,0.0,10.0,9.0,65.80584045584045
300,summer,2.0,79.46284073658504,8.389578245660353,1.0,11.0,9.0,75.99632112491824
301,summer,2.0,74.73809523809524,4.334126984126984,2.0,12.0,9.0,79.46284073658504
302,summer,2.0,77.48557142857143,7.531857142857143,3.0,13.0,9.0,74.73809523809524
303,summer,2.0,59.68066534914361,4.796113306982872,4.0,14.0,9.0,77.48557142857143
304,summer,2.0,67.12618164413067,5.847612779705636,5.0,15.0,9.0,59.68066534914361
305,summer,2.0,85.10003534817957,8.436815129020856,6.0,16.0,9.0,67.12618164413067
306,summer,2.0,82.18650357339197,8.507318581638263,0.0,17.0,9.0,85.10003534817957
307,summer,2.0,105.0546568627451,10.699754901960784,1.0,18.0,9.0,82.18650357339197
308,summer,2.0,66.29529257927427,5.31533180778032,2.0,19.0,9.0,105.0546568627451
309,summer,2.0,60.66076053684954,6.445314339533788,3.0,20.0,9.0,66.29529257927427
310,summer,2.0,125.61136363636362,3.055454545454545,4.0,21.0,9.0,60.66076053684954
311,summer,2.0,125.61136363636362,3.055454545454545,5.0,22.0,9.0,125.61136363636362
312,autumn,2.0,125.61136363636362,3.055454545454545,6.0,23.0,9.0,125.61136363636362
