Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
3.0,Medicina,Urgncia Central,38.285714285714285,2.7928571428571427,6,18,3,winter
3.0,Cirurgia,Urgncia Central,45.45323741007194,3.820143884892086,0,19,3,winter
3.0,Medicina,Urgncia Central,51.39568345323741,5.079136690647482,0,19,3,winter
3.0,Cirurgia,Urgncia Central,55.906474820143885,2.093525179856115,1,20,3,winter
3.0,Medicina,Urgncia Central,75.33571428571429,4.957142857142857,1,20,3,winter
3.0,Cirurgia,Urgncia Central,55.54477611940298,2.2611940298507465,2,21,3,spring
3.0,Medicina,Urgncia Central,52.76428571428571,6.085714285714285,2,21,3,spring
3.0,Cirurgia,Urgncia Central,41.115107913669064,2.2014388489208634,3,22,3,spring
3.0,Medicina,Urgncia Central,50.280575539568346,3.20863309352518,3,22,3,spring
3.0,Medicina,Urgncia Central,44.87769784172662,3.6043165467625897,4,23,3,spring
3.0,Cirurgia,Urgncia Central,37.63309352517986,1.2661870503597121,4,23,3,spring
3.0,Medicina,Urgncia Central,57.892857142857146,5.185714285714286,5,24,3,spring
3.0,Cirurgia,Urgncia Central,34.97142857142857,1.9428571428571428,5,24,3,spring
3.0,Medicina,Urgncia Central,39.11290322580645,2.2661290322580645,6,25,3,spring
3.0,Cirurgia,Urgncia Central,53.4765625,2.6015625,6,25,3,spring
3.0,Medicina,Urgncia Central,83.35714285714286,10.471428571428572,0,26,3,spring
3.0,Cirurgia,Urgncia Central,42.07971014492754,2.2753623188405796,0,26,3,spring
3.0,Medicina,Urgncia Central,120.72463768115942,9.73913043478261,1,27,3,spring
3.0,Cirurgia,Urgncia Central,63.57664233576642,2.846715328467153,1,27,3,spring
3.0,Medicina,Urgncia Central,50.87301587301587,3.9365079365079363,2,28,3,spring
3.0,Cirurgia,Urgncia Central,53.37313432835821,2.970149253731343,2,28,3,spring
3.0,Medicina,Urgncia Central,58.191489361702125,4.092198581560283,3,29,3,spring
3.0,Cirurgia,Urgncia Central,60.1640625,2.640625,3,29,3,spring
3.0,Medicina,Urgncia Central,50.31654676258993,3.5035971223021583,4,30,3,spring
3.0,Cirurgia,Urgncia Central,48.93382352941177,3.1838235294117645,4,30,3,spring
3.0,Cirurgia,Urgncia Central,58.00769230769231,2.753846153846154,5,31,3,spring
3.0,Medicina,Urgncia Central,81.35971223021583,6.546762589928058,5,31,3,spring
3.0,Cirurgia,Urgncia Central,40.905797101449274,1.2608695652173914,6,1,4,spring
3.0,Medicina,Urgncia Central,60.29197080291971,4.087591240875913,6,1,4,spring
3.0,Cirurgia,Urgncia Central,48.75555555555555,2.4296296296296296,0,2,4,spring
3.0,Medicina,Urgncia Central,90.46762589928058,9.892086330935252,0,2,4,spring
3.0,Medicina,Urgncia Central,87.70714285714286,7.835714285714285,1,3,4,spring
3.0,Cirurgia,Urgncia Central,38.46153846153846,2.576923076923077,1,3,4,spring
3.0,Cirurgia,Urgncia Central,54.474137931034484,3.336206896551724,2,4,4,spring
3.0,Medicina,Urgncia Central,68.77536231884058,4.413043478260869,2,4,4,spring
3.0,Cirurgia,Urgncia Central,58.95348837209303,2.9767441860465116,3,5,4,spring
3.0,Medicina,Urgncia Central,55.71851851851852,4.7481481481481485,3,5,4,spring
3.0,Cirurgia,Urgncia Central,38.75714285714286,2.192857142857143,4,6,4,spring
3.0,Medicina,Urgncia Central,49.80714285714286,3.4285714285714284,4,6,4,spring
3.0,Medicina,Urgncia Central,49.148936170212764,4.75177304964539,5,7,4,spring
3.0,Cirurgia,Urgncia Central,60.02142857142857,2.1214285714285714,5,7,4,spring
3.0,Cirurgia,Urgncia Central,34.53543307086614,1.3937007874015748,6,8,4,spring
3.0,Medicina,Urgncia Central,81.69285714285714,6.2785714285714285,6,8,4,spring
3.0,Cirurgia,Urgncia Central,30.939655172413794,1.4310344827586208,0,9,4,spring
3.0,Medicina,Urgncia Central,52.65714285714286,5.042857142857143,0,9,4,spring
3.0,Cirurgia,Urgncia Central,47.59016393442623,4.040983606557377,1,10,4,spring
3.0,Medicina,Urgncia Central,58.85925925925926,5.637037037037037,1,10,4,spring
3.0,Cirurgia,Urgncia Central,68.24242424242425,3.515151515151515,2,11,4,spring
3.0,Medicina,Urgncia Central,43.427536231884055,4.507246376811594,2,11,4,spring
3.0,Medicina,Urgncia Central,45.75,5.470588235294118,3,12,4,spring
3.0,Cirurgia,Urgncia Central,52.0,3.1186440677966103,3,12,4,spring
3.0,Medicina,Urgncia Central,73.3623188405797,7.898550724637682,4,13,4,spring
3.0,Cirurgia,Urgncia Central,58.74626865671642,2.462686567164179,4,13,4,spring
3.0,Cirurgia,Urgncia Central,39.61417322834646,2.1023622047244093,5,14,4,spring
3.0,Medicina,Urgncia Central,76.11428571428571,5.678571428571429,5,14,4,spring
3.0,Cirurgia,Urgncia Central,43.78947368421053,2.1052631578947367,6,15,4,spring
3.0,Medicina,Urgncia Central,30.80851063829787,1.4822695035460993,6,15,4,spring
3.0,Medicina,Urgncia Central,78.93382352941177,8.852941176470589,0,16,4,spring
3.0,Cirurgia,Urgncia Central,56.60294117647059,3.6838235294117645,0,16,4,spring
3.0,Cirurgia,Urgncia Central,60.53383458646616,3.6315789473684212,1,17,4,spring
3.0,Medicina,Urgncia Central,163.18571428571428,13.65,1,17,4,spring
3.0,Cirurgia,Urgncia Central,43.08270676691729,1.8796992481203008,2,18,4,spring
3.0,Medicina,Urgncia Central,74.2,5.957142857142857,2,18,4,spring
3.0,Medicina,Urgncia Central,68.17142857142858,9.15,3,19,4,spring
3.0,Cirurgia,Urgncia Central,76.97826086956522,3.5144927536231885,3,19,4,spring
3.0,Medicina,Urgncia Central,142.23021582733813,9.589928057553957,4,20,4,spring
3.0,Cirurgia,Urgncia Central,55.68181818181818,2.553030303030303,4,20,4,spring
3.0,Medicina,Urgncia Central,74.77142857142857,5.285714285714286,5,21,4,spring
3.0,Cirurgia,Urgncia Central,41.198581560283685,1.5460992907801419,5,21,4,spring
3.0,Medicina,Urgncia Central,80.17142857142858,6.121428571428571,6,22,4,spring
3.0,Cirurgia,Urgncia Central,38.96638655462185,1.3025210084033614,6,22,4,spring
3.0,Medicina,Urgncia Central,69.5179856115108,9.719424460431656,0,23,4,spring
3.0,Cirurgia,Urgncia Central,35.10655737704918,2.9754098360655736,0,23,4,spring
3.0,Medicina,Urgncia Central,74.74820143884892,6.0647482014388485,1,24,4,spring
