Acquisition_Time,Season,Emergency_Stage,Waiting_Time,People_Waiting,Weekday,Day,Month
2018-02-21,winter,1.0,193.31274703557312,1.1284584980237153,2.0,21.0,2.0
2018-02-22,winter,1.0,155.77690700104495,0.9589864158829677,3.0,22.0,2.0
2018-02-23,winter,1.0,115.06989247311829,0.22580645161290322,4.0,23.0,2.0
2018-02-24,winter,1.0,46.23260219341974,0.7323030907278165,5.0,24.0,2.0
2018-02-25,winter,1.0,175.51559682654164,0.6227912008654887,6.0,25.0,2.0
2018-02-26,winter,1.0,71.61526864035088,0.8854166666666666,0.0,26.0,2.0
2018-02-27,winter,1.0,152.4328033784623,0.5870699292013415,1.0,27.0,2.0
2018-02-28,winter,1.0,70.09217171717171,0.21212121212121213,2.0,28.0,2.0
2018-03-01,winter,1.0,268.1203703703704,1.1388888888888888,3.0,1.0,3.0
2018-03-02,winter,1.0,141.98571428571427,0.7226890756302521,4.0,2.0,3.0
2018-03-03,winter,1.0,142.47263868065968,1.387806096951524,5.0,3.0,3.0
2018-03-04,winter,1.0,234.46555683122847,1.4842135476463836,6.0,4.0,3.0
2018-03-05,winter,1.0,86.834375,0.45625,0.0,5.0,3.0
2018-03-06,winter,1.0,99.70137038446897,0.6182908260373049,1.0,6.0,3.0
2018-03-07,winter,1.0,67.38780418788909,0.6327108092812677,2.0,7.0,3.0
2018-03-08,winter,1.0,103.23263888888889,1.0697916666666667,3.0,8.0,3.0
2018-03-09,winter,1.0,143.2649903288201,1.364603481624758,4.0,9.0,3.0
2018-03-10,winter,1.0,168.60875,0.160625,5.0,10.0,3.0
2018-03-11,winter,1.0,126.31424242424242,0.18666666666666665,6.0,11.0,3.0
2018-03-12,winter,1.0,129.62249687108886,1.2144868585732165,0.0,12.0,3.0
2018-03-13,winter,1.0,117.90048396854203,1.1411373260738054,1.0,13.0,3.0
2018-03-14,winter,1.0,128.52236766398158,0.8993814729574223,2.0,14.0,3.0
2018-03-15,winter,1.0,147.98001332445037,1.3504330446369086,3.0,15.0,3.0
2018-03-16,winter,1.0,185.9608262108262,1.0394586894586895,4.0,16.0,3.0
2018-03-17,winter,1.0,307.8880952380953,1.1047619047619048,5.0,17.0,3.0
2018-03-18,winter,1.0,66.21201814058958,0.4603174603174603,6.0,18.0,3.0
2018-03-19,winter,1.0,175.21723952738992,0.18233082706766918,0.0,19.0,3.0
2018-03-20,winter,1.0,74.70539754363284,0.3682126696832579,1.0,20.0,3.0
2018-03-21,spring,1.0,84.48293847241867,0.7162305516265912,2.0,21.0,3.0
2018-03-22,spring,1.0,125.27830188679245,1.3153825995807127,3.0,22.0,3.0
2018-03-23,spring,1.0,93.28877005347593,0.4979946524064171,4.0,23.0,3.0
2018-03-24,spring,1.0,97.61959183673468,0.34095238095238095,5.0,24.0,3.0
2018-03-25,spring,1.0,103.91666666666667,0.4842592592592592,6.0,25.0,3.0
2018-03-26,spring,1.0,88.58775684931507,1.5842251712328768,0.0,26.0,3.0
2018-03-27,spring,1.0,144.54715691634772,0.47758337889557134,1.0,27.0,3.0
2018-03-28,spring,1.0,103.79358108108107,0.6712837837837837,2.0,28.0,3.0
2018-03-29,spring,1.0,120.47834224598931,1.1657754010695185,3.0,29.0,3.0
2018-03-30,spring,1.0,159.8721590909091,0.1543560606060606,4.0,30.0,3.0
2018-03-31,spring,1.0,138.2417440660475,0.45794633642930854,5.0,31.0,3.0
2018-04-01,spring,1.0,183.09157894736842,0.22421052631578947,6.0,1.0,4.0
2018-04-02,spring,1.0,143.5441176470588,1.462418300653595,0.0,2.0,4.0
2018-04-03,spring,1.0,171.0071358748778,1.2683284457478006,1.0,3.0,4.0
2018-04-04,spring,1.0,128.8300997782705,1.4161585365853657,2.0,4.0,4.0
2018-04-05,spring,1.0,100.17506577615868,0.8198745193280712,3.0,5.0,4.0
2018-04-06,spring,1.0,125.94808362369338,0.464808362369338,4.0,6.0,4.0
2018-04-07,spring,1.0,94.63025210084032,0.4649859943977591,5.0,7.0,4.0
2018-04-08,spring,1.0,177.3170731707317,0.4024390243902439,6.0,8.0,4.0
2018-04-09,spring,1.0,79.75352112676056,1.0774647887323945,0.0,9.0,4.0
2018-04-10,spring,1.0,105.43571428571428,0.9635714285714285,1.0,10.0,4.0
2018-04-11,spring,1.0,143.6326530612245,0.9043367346938775,2.0,11.0,4.0
2018-04-12,spring,1.0,86.93143297380587,1.090446841294299,3.0,12.0,4.0
2018-04-13,spring,1.0,139.8985507246377,0.15151515151515152,4.0,13.0,4.0
2018-04-14,spring,1.0,132.35659186535764,0.4326788218793829,5.0,14.0,4.0
2018-04-15,spring,1.0,169.43731671554252,0.7532991202346041,6.0,15.0,4.0
2018-04-16,spring,1.0,73.84738243123336,0.9771517302573203,0.0,16.0,4.0
2018-04-17,spring,1.0,158.48269581056465,1.3312841530054644,1.0,17.0,4.0
2018-04-18,spring,1.0,91.05826070481243,1.1201212580522926,2.0,18.0,4.0
2018-04-19,spring,1.0,142.2933728448276,1.4846443965517242,3.0,19.0,4.0
2018-04-20,spring,1.0,129.7080262080262,1.4127764127764129,4.0,20.0,4.0
2018-04-21,spring,1.0,109.13846153846154,0.67,5.0,21.0,4.0
2018-04-22,spring,1.0,90.29365079365078,0.23809523809523808,6.0,22.0,4.0
2018-04-23,spring,1.0,80.33125,0.4416666666666667,0.0,23.0,4.0
2018-04-24,spring,1.0,119.62337662337663,1.1223884810841334,1.0,24.0,4.0
2018-04-25,spring,1.0,119.21744471744472,0.6557125307125307,2.0,25.0,4.0
2018-04-26,spring,1.0,77.56547619047619,0.6916666666666667,3.0,26.0,4.0
2018-04-27,spring,1.0,84.41151255358236,0.4575933864053888,4.0,27.0,4.0
2018-04-28,spring,1.0,62.932432432432435,0.16216216216216217,5.0,28.0,4.0
2018-04-29,spring,1.0,97.34905660377359,0.12264150943396226,6.0,29.0,4.0
2018-04-30,spring,1.0,115.94969696969696,0.6784848484848485,0.0,30.0,4.0
2018-05-01,spring,1.0,147.4724375538329,0.4842090152167672,1.0,1.0,5.0
2018-05-02,spring,1.0,154.1539617486339,2.3334699453551915,2.0,2.0,5.0
2018-05-03,spring,1.0,90.8089133089133,0.7637362637362637,3.0,3.0,5.0
2018-05-04,spring,1.0,150.04818744473917,1.6182581786030064,4.0,4.0,5.0
2018-05-05,spring,1.0,116.52636476426798,0.7577543424317619,5.0,5.0,5.0
2018-05-06,spring,1.0,59.69178082191781,0.2054794520547945,6.0,6.0,5.0
2018-05-07,spring,1.0,132.27601410934744,1.9532627865961198,0.0,7.0,5.0
2018-05-08,spring,1.0,83.80851063829788,0.9148936170212766,1.0,8.0,5.0
2018-05-09,spring,1.0,101.16163522012579,0.40534591194968556,2.0,9.0,5.0
2018-05-10,spring,1.0,120.49643874643876,0.6385327635327636,3.0,10.0,5.0
2018-05-11,spring,1.0,96.39794967381175,1.1297763280521902,4.0,11.0,5.0
2018-05-12,spring,1.0,85.83529411764707,0.3235294117647059,5.0,12.0,5.0
2018-05-13,spring,1.0,66.22674418604652,0.18604651162790697,6.0,13.0,5.0
2018-05-14,spring,1.0,94.4718001168907,2.130040911747516,0.0,14.0,5.0
2018-05-15,spring,1.0,124.65333333333334,0.582280701754386,1.0,15.0,5.0
2018-05-16,spring,1.0,107.26521739130433,1.3640579710144927,2.0,16.0,5.0
2018-05-17,spring,1.0,92.17361111111111,0.8902777777777777,3.0,17.0,5.0
2018-05-18,spring,1.0,107.95578231292517,1.5470188075230094,4.0,18.0,5.0
2018-05-19,spring,1.0,135.0689655172414,0.20689655172413793,5.0,19.0,5.0
2018-05-20,spring,1.0,73.46551724137932,0.10344827586206896,6.0,20.0,5.0
2018-05-21,spring,1.0,100.20993031358886,1.1606271777003485,0.0,21.0,5.0
2018-05-22,spring,1.0,180.36673313393152,1.07876370887338,1.0,22.0,5.0
2018-05-23,spring,1.0,107.50185528756958,0.6352813852813852,2.0,23.0,5.0
2018-05-24,spring,1.0,157.15003109452738,0.9594216417910448,3.0,24.0,5.0
2018-05-25,spring,1.0,87.56515874662793,0.6283461299024694,4.0,25.0,5.0
2018-05-26,spring,1.0,161.30327868852459,0.8520491803278688,5.0,26.0,5.0
2018-05-27,spring,1.0,88.4746859535592,0.29939094023601065,6.0,27.0,5.0
2018-05-28,spring,1.0,125.66831140350877,1.749451754385965,0.0,28.0,5.0
2018-05-29,spring,1.0,180.07916053019147,1.7125368188512518,1.0,29.0,5.0
2018-05-30,spring,1.0,103.15469348659003,1.2586206896551724,2.0,30.0,5.0
2018-05-31,spring,1.0,169.9035087719298,0.6801270417422868,3.0,31.0,5.0
2018-06-01,spring,1.0,142.25245098039215,1.8541666666666667,4.0,1.0,6.0
2018-06-02,spring,1.0,110.67500000000001,0.1,5.0,2.0,6.0
2018-06-03,spring,1.0,188.4078947368421,0.2850877192982456,6.0,3.0,6.0
2018-06-04,spring,1.0,135.89939024390245,0.5701219512195121,0.0,4.0,6.0
2018-06-05,spring,1.0,101.83132045088567,0.8562801932367149,1.0,5.0,6.0
2018-06-06,spring,1.0,93.75428194993412,0.3320158102766798,2.0,6.0,6.0
2018-06-07,spring,1.0,118.91560370435087,0.7490826489603355,3.0,7.0,6.0
2018-06-08,spring,1.0,63.28296478296478,0.6181408681408681,4.0,8.0,6.0
2018-06-09,spring,1.0,74.51369863013699,0.19863013698630136,5.0,9.0,6.0
2018-06-10,spring,1.0,127.16493506493507,0.15357142857142858,6.0,10.0,6.0
2018-06-11,spring,1.0,175.25604122245915,0.8237384506041223,0.0,11.0,6.0
2018-06-12,spring,1.0,140.84501424501426,1.1052706552706553,1.0,12.0,6.0
2018-06-13,spring,1.0,148.87351190476193,0.38392857142857145,2.0,13.0,6.0
2018-06-14,spring,1.0,121.48475609756098,1.4935636856368562,3.0,14.0,6.0
2018-06-15,spring,1.0,65.69049373618276,0.5743060673053304,4.0,15.0,6.0
2018-06-16,spring,1.0,135.18627450980392,0.3431372549019608,5.0,16.0,6.0
2018-06-17,spring,1.0,68.88863636363637,0.30227272727272725,6.0,17.0,6.0
2018-06-18,spring,1.0,63.35110722610723,1.9554195804195804,0.0,18.0,6.0
2018-06-19,spring,1.0,65.76136363636364,2.147727272727273,1.0,19.0,6.0
2018-06-20,spring,1.0,65.76136363636364,2.147727272727273,2.0,20.0,6.0
2018-06-21,summer,1.0,65.76136363636364,2.147727272727273,3.0,21.0,6.0
2018-06-22,summer,1.0,65.76136363636364,2.147727272727273,4.0,22.0,6.0
2018-06-23,summer,1.0,65.76136363636364,2.147727272727273,5.0,23.0,6.0
2018-06-24,summer,1.0,65.76136363636364,2.147727272727273,6.0,24.0,6.0
2018-06-25,summer,1.0,65.76136363636364,2.147727272727273,0.0,25.0,6.0
2018-06-26,summer,1.0,65.76136363636364,2.147727272727273,1.0,26.0,6.0
2018-06-27,summer,1.0,65.76136363636364,2.147727272727273,2.0,27.0,6.0
2018-06-28,summer,1.0,65.76136363636364,2.147727272727273,3.0,28.0,6.0
2018-06-29,summer,1.0,65.76136363636364,2.147727272727273,4.0,29.0,6.0
2018-06-30,summer,1.0,65.76136363636364,2.147727272727273,5.0,30.0,6.0
2018-07-01,summer,1.0,65.76136363636364,2.147727272727273,6.0,1.0,7.0
2018-07-02,summer,1.0,65.76136363636364,2.147727272727273,0.0,2.0,7.0
2018-07-03,summer,1.0,65.76136363636364,2.147727272727273,1.0,3.0,7.0
2018-07-04,summer,1.0,96.78111111111112,2.188253968253968,2.0,4.0,7.0
2018-07-05,summer,1.0,132.6056052855925,1.3297101449275364,3.0,5.0,7.0
2018-07-06,summer,1.0,129.86,1.9733333333333334,4.0,6.0,7.0
2018-07-07,summer,1.0,125.04800307219662,1.0518433179723503,5.0,7.0,7.0
