Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
2.0,Medicina,Urgncia Central,91.71428571428571,9.807142857142857,5,16,12,autumn
2.0,Cirurgia,Urgncia Central,48.06299212598425,3.1811023622047245,5,16,12,autumn
2.0,Cirurgia,Urgncia Central,44.145161290322584,2.5483870967741935,6,17,12,autumn
2.0,Medicina,Urgncia Central,94.53623188405797,7.036231884057971,6,17,12,autumn
2.0,Medicina,Urgncia Central,140.7829457364341,8.806201550387597,0,18,12,autumn
2.0,Cirurgia,Urgncia Central,60.97709923664122,3.8931297709923665,0,18,12,autumn
2.0,Medicina,Urgncia Central,98.97841726618705,10.70503597122302,1,19,12,autumn
2.0,Cirurgia,Urgncia Central,50.36690647482014,2.5323741007194243,1,19,12,autumn
2.0,Cirurgia,Urgncia Central,55.846774193548384,3.975806451612903,2,20,12,autumn
2.0,Medicina,Urgncia Central,91.51094890510949,7.197080291970803,2,20,12,autumn
2.0,Cirurgia,Urgncia Central,71.7593984962406,5.428571428571429,3,21,12,winter
2.0,Medicina,Urgncia Central,38.201438848920866,3.683453237410072,3,21,12,winter
2.0,Cirurgia,Urgncia Central,58.786764705882355,2.860294117647059,4,22,12,winter
2.0,Medicina,Urgncia Central,70.27338129496403,7.39568345323741,4,22,12,winter
2.0,Medicina,Urgncia Central,38.57857142857143,3.8785714285714286,5,23,12,winter
2.0,Cirurgia,Urgncia Central,43.542857142857144,2.8642857142857143,5,23,12,winter
2.0,Cirurgia,Urgncia Central,52.958333333333336,2.8333333333333335,6,24,12,winter
2.0,Medicina,Urgncia Central,80.60283687943263,3.347517730496454,6,24,12,winter
2.0,Medicina,Urgncia Central,57.484848484848484,4.348484848484849,0,25,12,winter
2.0,Cirurgia,Urgncia Central,39.19512195121951,1.8780487804878048,0,25,12,winter
2.0,Medicina,Urgncia Central,200.12781954887217,21.639097744360903,1,26,12,winter
2.0,Cirurgia,Urgncia Central,50.05714285714286,2.7142857142857144,1,26,12,winter
2.0,Medicina,Urgncia Central,129.06521739130434,13.746376811594203,2,27,12,winter
2.0,Cirurgia,Urgncia Central,47.52482269503546,4.460992907801418,2,27,12,winter
2.0,Medicina,Urgncia Central,112.73188405797102,19.57246376811594,3,28,12,winter
2.0,Cirurgia,Urgncia Central,65.96,4.208,3,28,12,winter
2.0,Cirurgia,Urgncia Central,67.03623188405797,5.2898550724637685,4,29,12,winter
2.0,Medicina,Urgncia Central,112.94366197183099,10.056338028169014,4,29,12,winter
2.0,Medicina,Urgncia Central,95.00709219858156,10.00709219858156,5,30,12,winter
2.0,Cirurgia,Urgncia Central,118.28676470588235,4.330882352941177,5,30,12,winter
2.0,Medicina,Urgncia Central,49.58273381294964,2.5467625899280577,6,31,12,winter
2.0,Cirurgia,Urgncia Central,57.84892086330935,2.6402877697841727,6,31,12,winter
2.0,Medicina,Urgncia Central,83.48571428571428,9.042857142857143,0,1,1,winter
2.0,Cirurgia,Urgncia Central,30.338582677165356,1.779527559055118,0,1,1,winter
2.0,Medicina,Urgncia Central,80.23741007194245,15.575539568345324,1,2,1,winter
2.0,Cirurgia,Urgncia Central,59.41129032258065,4.209677419354839,1,2,1,winter
2.0,Medicina,Urgncia Central,143.79285714285714,20.285714285714285,2,3,1,winter
2.0,Cirurgia,Urgncia Central,51.13868613138686,5.474452554744525,2,3,1,winter
2.0,Cirurgia,Urgncia Central,100.85611510791367,6.64748201438849,3,4,1,winter
2.0,Medicina,Urgncia Central,234.15827338129498,22.37410071942446,3,4,1,winter
2.0,Medicina,Urgncia Central,72.15942028985508,5.608695652173913,4,5,1,winter
2.0,Cirurgia,Urgncia Central,52.34814814814815,3.8444444444444446,4,5,1,winter
2.0,Cirurgia,Urgncia Central,62.59130434782609,3.1565217391304348,5,6,1,winter
2.0,Medicina,Urgncia Central,36.02205882352941,3.3455882352941178,5,6,1,winter
2.0,Medicina,Urgncia Central,26.6231884057971,2.3260869565217392,6,7,1,winter
2.0,Cirurgia,Urgncia Central,46.68115942028985,2.528985507246377,6,7,1,winter
2.0,Medicina,Urgncia Central,78.23809523809524,12.69047619047619,0,8,1,winter
2.0,Cirurgia,Urgncia Central,52.69230769230769,3.292307692307692,0,8,1,winter
2.0,Cirurgia,Urgncia Central,80.15827338129496,3.964028776978417,1,9,1,winter
2.0,Medicina,Urgncia Central,85.88652482269504,6.624113475177305,1,9,1,winter
2.0,Medicina,Urgncia Central,74.36842105263158,8.045112781954888,2,10,1,winter
2.0,Cirurgia,Urgncia Central,58.84892086330935,3.712230215827338,2,10,1,winter
2.0,Cirurgia,Urgncia Central,81.6260162601626,4.495934959349594,3,11,1,winter
2.0,Medicina,Urgncia Central,130.35,6.585714285714285,3,11,1,winter
2.0,Medicina,Urgncia Central,96.81428571428572,11.2,4,12,1,winter
2.0,Cirurgia,Urgncia Central,80.15966386554622,3.80672268907563,4,12,1,winter
2.0,Medicina,Urgncia Central,21.56028368794326,1.7872340425531914,5,13,1,winter
2.0,Cirurgia,Urgncia Central,77.78014184397163,3.2836879432624113,5,13,1,winter
2.0,Cirurgia,Urgncia Central,48.08510638297872,3.1347517730496453,6,14,1,winter
2.0,Medicina,Urgncia Central,28.50354609929078,2.2127659574468086,6,14,1,winter
2.0,Cirurgia,Urgncia Central,50.350746268656714,4.149253731343284,0,15,1,winter
2.0,Medicina,Urgncia Central,100.2158273381295,10.97841726618705,0,15,1,winter
2.0,Medicina,Urgncia Central,75.31746031746032,2.9365079365079363,1,16,1,winter
2.0,Cirurgia,Urgncia Central,38.95454545454545,2.227272727272727,1,16,1,winter
2.0,Cirurgia,Urgncia Central,52.104651162790695,4.813953488372093,2,17,1,winter
2.0,Medicina,Urgncia Central,84.19767441860465,14.732558139534884,2,17,1,winter
2.0,Cirurgia,Urgncia Central,80.60810810810811,6.472972972972973,3,18,1,winter
2.0,Medicina,Urgncia Central,96.0754716981132,7.726415094339623,3,18,1,winter
2.0,Cirurgia,Urgncia Central,80.60810810810811,6.472972972972973,4,19,1,winter
2.0,Medicina,Urgncia Central,96.0754716981132,7.726415094339623,4,19,1,winter
2.0,Cirurgia,Urgncia Central,80.60810810810811,6.472972972972973,5,20,1,winter
2.0,Medicina,Urgncia Central,96.0754716981132,7.726415094339623,5,20,1,winter
