Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
1.0,Medicina,Urgncia Central,175.71875,0.71875,6,3,12,autumn
1.0,Cirurgia,Urgncia Central,79.296875,0.0,6,3,12,autumn
1.0,Cirurgia,Urgncia Central,114.36065573770492,0.5245901639344263,0,4,12,autumn
1.0,Medicina,Urgncia Central,84.3076923076923,0.057692307692307696,0,4,12,autumn
1.0,Medicina,Urgncia Central,83.32558139534883,0.7093023255813954,1,5,12,autumn
1.0,Cirurgia,Urgncia Central,52.78,0.74,1,5,12,autumn
1.0,Medicina,Urgncia Central,89.8,1.6222222222222222,2,6,12,autumn
1.0,Cirurgia,Urgncia Central,75.34920634920636,0.2698412698412698,2,6,12,autumn
1.0,Cirurgia,Urgncia Central,81.28787878787878,0.6666666666666666,3,7,12,autumn
1.0,Medicina,Urgncia Central,137.10666666666665,1.64,3,7,12,autumn
1.0,Medicina,Urgncia Central,166.67948717948718,0.6923076923076923,4,8,12,autumn
1.0,Cirurgia,Urgncia Central,20.054054054054053,0.05405405405405406,4,8,12,autumn
1.0,Cirurgia,Urgncia Central,25.0,0.12,5,9,12,autumn
1.0,Medicina,Urgncia Central,191.90384615384616,1.8653846153846154,5,9,12,autumn
1.0,Cirurgia,Urgncia Central,127.66666666666667,0.0,6,10,12,autumn
1.0,Medicina,Urgncia Central,193.8,0.5692307692307692,6,10,12,autumn
1.0,Medicina,Urgncia Central,113.29,2.96,0,11,12,autumn
1.0,Cirurgia,Urgncia Central,110.80357142857143,0.8571428571428571,0,11,12,autumn
1.0,Medicina,Urgncia Central,169.36190476190475,2.323809523809524,1,12,12,autumn
1.0,Cirurgia,Urgncia Central,186.73684210526315,1.5263157894736843,1,12,12,autumn
1.0,Medicina,Urgncia Central,120.52702702702703,2.2432432432432434,2,13,12,autumn
1.0,Cirurgia,Urgncia Central,28.830188679245282,0.0,2,13,12,autumn
1.0,Cirurgia,Urgncia Central,16.842105263157894,0.07894736842105263,3,14,12,autumn
1.0,Medicina,Urgncia Central,124.08910891089108,0.7128712871287128,3,14,12,autumn
1.0,Medicina,Urgncia Central,177.42857142857142,2.5454545454545454,4,15,12,autumn
1.0,Cirurgia,Urgncia Central,44.77272727272727,0.13636363636363635,4,15,12,autumn
1.0,Medicina,Urgncia Central,145.2314814814815,2.0555555555555554,5,16,12,autumn
1.0,Cirurgia,Urgncia Central,110.45238095238095,0.10714285714285714,5,16,12,autumn
1.0,Cirurgia,Urgncia Central,88.42592592592592,0.3888888888888889,6,17,12,autumn
1.0,Medicina,Urgncia Central,146.47619047619048,1.1785714285714286,6,17,12,autumn
1.0,Medicina,Urgncia Central,179.09411764705882,1.4,0,18,12,autumn
1.0,Cirurgia,Urgncia Central,58.54545454545455,0.6818181818181818,0,18,12,autumn
1.0,Medicina,Urgncia Central,167.96470588235294,3.541176470588235,1,19,12,autumn
1.0,Cirurgia,Urgncia Central,61.08,0.24,1,19,12,autumn
1.0,Cirurgia,Urgncia Central,131.14285714285714,1.0,2,20,12,autumn
1.0,Medicina,Urgncia Central,185.75,1.2666666666666666,2,20,12,autumn
1.0,Cirurgia,Urgncia Central,39.0,0.0,3,21,12,winter
1.0,Medicina,Urgncia Central,93.14285714285714,0.989010989010989,3,21,12,winter
1.0,Cirurgia,Urgncia Central,57.189189189189186,0.02702702702702703,4,22,12,winter
1.0,Medicina,Urgncia Central,49.75609756097561,0.0,4,22,12,winter
1.0,Medicina,Urgncia Central,141.30769230769232,1.3076923076923077,5,23,12,winter
1.0,Cirurgia,Urgncia Central,170.0,0.3333333333333333,5,23,12,winter
1.0,Cirurgia,Urgncia Central,170.0,0.3333333333333333,6,24,12,winter
1.0,Medicina,Urgncia Central,257.65625,0.65625,6,24,12,winter
1.0,Medicina,Urgncia Central,87.0,0.125,0,25,12,winter
1.0,Cirurgia,Urgncia Central,147.20338983050848,0.1864406779661017,0,25,12,winter
1.0,Medicina,Urgncia Central,203.68421052631578,2.6315789473684212,1,26,12,winter
1.0,Cirurgia,Urgncia Central,39.265306122448976,0.061224489795918366,1,26,12,winter
1.0,Medicina,Urgncia Central,261.6,4.372727272727273,2,27,12,winter
1.0,Cirurgia,Urgncia Central,75.03947368421052,0.6973684210526315,2,27,12,winter
1.0,Medicina,Urgncia Central,335.6727272727273,3.0727272727272728,3,28,12,winter
1.0,Cirurgia,Urgncia Central,39.53846153846154,0.4461538461538462,3,28,12,winter
1.0,Cirurgia,Urgncia Central,32.07692307692308,0.19230769230769232,4,29,12,winter
1.0,Medicina,Urgncia Central,257.16037735849056,1.4433962264150944,4,29,12,winter
1.0,Medicina,Urgncia Central,169.45054945054946,0.9120879120879121,5,30,12,winter
1.0,Cirurgia,Urgncia Central,152.4943820224719,1.2584269662921348,5,30,12,winter
1.0,Medicina,Urgncia Central,169.17241379310346,0.40229885057471265,6,31,12,winter
1.0,Cirurgia,Urgncia Central,46.638888888888886,0.013888888888888888,6,31,12,winter
1.0,Medicina,Urgncia Central,147.76623376623377,1.4415584415584415,0,1,1,winter
1.0,Cirurgia,Urgncia Central,33.0,0.0,0,1,1,winter
1.0,Medicina,Urgncia Central,223.86206896551724,3.896551724137931,1,2,1,winter
1.0,Cirurgia,Urgncia Central,32.0,0.05555555555555555,1,2,1,winter
1.0,Medicina,Urgncia Central,205.58333333333334,1.5,2,3,1,winter
1.0,Cirurgia,Urgncia Central,42.28,0.46,2,3,1,winter
1.0,Cirurgia,Urgncia Central,115.37362637362638,0.6043956043956044,3,4,1,winter
1.0,Medicina,Urgncia Central,204.89705882352942,3.3676470588235294,3,4,1,winter
1.0,Medicina,Urgncia Central,58.25,0.6428571428571429,4,5,1,winter
1.0,Cirurgia,Urgncia Central,161.04,1.06,4,5,1,winter
1.0,Cirurgia,Urgncia Central,100.83928571428571,0.03571428571428571,5,6,1,winter
1.0,Medicina,Urgncia Central,45.354166666666664,0.6666666666666666,5,6,1,winter
1.0,Medicina,Urgncia Central,59.89705882352941,0.14705882352941177,6,7,1,winter
1.0,Cirurgia,Urgncia Central,81.6842105263158,0.07894736842105263,6,7,1,winter
1.0,Medicina,Urgncia Central,148.55172413793105,0.29310344827586204,0,8,1,winter
1.0,Cirurgia,Urgncia Central,39.529411764705884,0.4411764705882353,0,8,1,winter
1.0,Cirurgia,Urgncia Central,167.6417910447761,1.0298507462686568,1,9,1,winter
1.0,Medicina,Urgncia Central,142.96428571428572,2.5952380952380953,1,9,1,winter
1.0,Medicina,Urgncia Central,118.3913043478261,0.9420289855072463,2,10,1,winter
1.0,Cirurgia,Urgncia Central,53.397590361445786,0.6024096385542169,2,10,1,winter
1.0,Cirurgia,Urgncia Central,93.47692307692307,0.8769230769230769,3,11,1,winter
1.0,Medicina,Urgncia Central,104.96470588235294,0.8705882352941177,3,11,1,winter
1.0,Medicina,Urgncia Central,247.7948717948718,0.7564102564102564,4,12,1,winter
1.0,Cirurgia,Urgncia Central,66.82352941176471,0.6764705882352942,4,12,1,winter
1.0,Medicina,Urgncia Central,39.372549019607845,0.0,5,13,1,winter
1.0,Cirurgia,Urgncia Central,55.857142857142854,0.19047619047619047,5,13,1,winter
1.0,Cirurgia,Urgncia Central,15.0,0.0,6,14,1,winter
1.0,Medicina,Urgncia Central,69.025,0.325,6,14,1,winter
1.0,Cirurgia,Urgncia Central,48.3768115942029,1.1159420289855073,0,15,1,winter
1.0,Medicina,Urgncia Central,182.30555555555554,0.08333333333333333,0,15,1,winter
1.0,Medicina,Urgncia Central,229.0,0.0,1,16,1,winter
1.0,Cirurgia,Urgncia Central,48.3768115942029,1.1159420289855073,1,16,1,winter
1.0,Cirurgia,Urgncia Central,34.27777777777778,0.0,2,17,1,winter
1.0,Medicina,Urgncia Central,130.48837209302326,0.627906976744186,2,17,1,winter
1.0,Cirurgia,Urgncia Central,95.94736842105263,1.4736842105263157,3,18,1,winter
1.0,Medicina,Urgncia Central,190.32692307692307,1.4615384615384615,3,18,1,winter
1.0,Cirurgia,Urgncia Central,95.94736842105263,1.4736842105263157,4,19,1,winter
1.0,Medicina,Urgncia Central,190.32692307692307,1.4615384615384615,4,19,1,winter
1.0,Cirurgia,Urgncia Central,95.94736842105263,1.4736842105263157,5,20,1,winter
1.0,Medicina,Urgncia Central,190.32692307692307,1.4615384615384615,5,20,1,winter
1.0,Cirurgia,Urgncia Central,95.94736842105263,1.4736842105263157,6,21,1,winter
1.0,Medicina,Urgncia Central,190.32692307692307,1.4615384615384615,6,21,1,winter
1.0,Cirurgia,Urgncia Central,118.26865671641791,0.8955223880597015,0,22,1,winter
1.0,Medicina,Urgncia Central,77.25396825396825,1.492063492063492,0,22,1,winter
1.0,Cirurgia,Urgncia Central,128.01492537313433,1.5820895522388059,1,23,1,winter
1.0,Medicina,Urgncia Central,158.3111111111111,0.6,1,23,1,winter
1.0,Medicina,Urgncia Central,90.61797752808988,1.0337078651685394,2,24,1,winter
1.0,Cirurgia,Urgncia Central,150.05263157894737,1.6526315789473685,2,24,1,winter
1.0,Cirurgia,Urgncia Central,35.589285714285715,0.19642857142857142,3,25,1,winter
1.0,Medicina,Urgncia Central,197.12359550561797,0.8764044943820225,3,25,1,winter
1.0,Cirurgia,Urgncia Central,57.58974358974359,0.38461538461538464,4,26,1,winter
1.0,Medicina,Urgncia Central,109.58064516129032,0.12903225806451613,4,26,1,winter
1.0,Cirurgia,Urgncia Central,49.0,0.0,5,27,1,winter
1.0,Medicina,Urgncia Central,45.682539682539684,0.873015873015873,5,27,1,winter
1.0,Medicina,Urgncia Central,175.90322580645162,0.5268817204301075,6,28,1,winter
1.0,Cirurgia,Urgncia Central,174.9387755102041,0.46938775510204084,6,28,1,winter
1.0,Cirurgia,Urgncia Central,68.64788732394366,1.1408450704225352,0,29,1,winter
1.0,Medicina,Urgncia Central,141.48936170212767,1.8936170212765957,0,29,1,winter
1.0,Cirurgia,Urgncia Central,201.46153846153845,0.3269230769230769,1,30,1,winter
1.0,Medicina,Urgncia Central,137.9787234042553,1.2340425531914894,1,30,1,winter
1.0,Medicina,Urgncia Central,121.66666666666667,0.7142857142857143,2,31,1,winter
1.0,Cirurgia,Urgncia Central,40.45454545454545,0.1590909090909091,2,31,1,winter
1.0,Cirurgia,Urgncia Central,94.94117647058823,0.36470588235294116,3,1,2,winter
1.0,Medicina,Urgncia Central,112.22549019607843,1.7450980392156863,3,1,2,winter
1.0,Medicina,Urgncia Central,295.95061728395063,0.5679012345679012,4,2,2,winter
1.0,Cirurgia,Urgncia Central,126.8135593220339,2.5762711864406778,4,2,2,winter
1.0,Cirurgia,Urgncia Central,82.84210526315789,0.6666666666666666,5,3,2,winter
1.0,Medicina,Urgncia Central,152.98591549295776,2.056338028169014,5,3,2,winter
1.0,Cirurgia,Urgncia Central,122.65384615384616,0.7307692307692307,6,4,2,winter
1.0,Medicina,Urgncia Central,209.6504854368932,1.6116504854368932,6,4,2,winter
1.0,Cirurgia,Urgncia Central,20.0,0.0,0,5,2,winter
1.0,Medicina,Urgncia Central,130.7,0.2125,0,5,2,winter
1.0,Cirurgia,Urgncia Central,54.1219512195122,0.07317073170731707,1,6,2,winter
1.0,Medicina,Urgncia Central,140.01818181818183,1.2181818181818183,1,6,2,winter
1.0,Cirurgia,Urgncia Central,51.24657534246575,0.5342465753424658,2,7,2,winter
1.0,Medicina,Urgncia Central,188.94505494505495,1.2857142857142858,2,7,2,winter
1.0,Cirurgia,Urgncia Central,42.96875,3.25,3,8,2,winter
1.0,Medicina,Urgncia Central,142.6451612903226,0.3709677419354839,3,8,2,winter
1.0,Cirurgia,Urgncia Central,77.05405405405405,0.8243243243243243,4,9,2,winter
1.0,Medicina,Urgncia Central,76.76190476190476,0.9523809523809523,4,9,2,winter
1.0,Cirurgia,Urgncia Central,44.7962962962963,0.5370370370370371,5,10,2,winter
1.0,Medicina,Urgncia Central,128.0340909090909,0.7613636363636364,5,10,2,winter
1.0,Medicina,Urgncia Central,186.45283018867926,0.1320754716981132,6,11,2,winter
1.0,Cirurgia,Urgncia Central,118.52173913043478,0.2391304347826087,6,11,2,winter
1.0,Cirurgia,Urgncia Central,120.10958904109589,0.9863013698630136,0,12,2,winter
1.0,Medicina,Urgncia Central,216.44444444444446,0.37777777777777777,0,12,2,winter
1.0,Medicina,Urgncia Central,222.44444444444446,1.126984126984127,1,13,2,winter
1.0,Cirurgia,Urgncia Central,159.01315789473685,0.7236842105263158,1,13,2,winter
1.0,Cirurgia,Urgncia Central,27.25,0.17857142857142858,2,14,2,winter
1.0,Medicina,Urgncia Central,209.66666666666666,0.5686274509803921,2,14,2,winter
1.0,Cirurgia,Urgncia Central,62.564516129032256,0.3387096774193548,3,15,2,winter
1.0,Medicina,Urgncia Central,62.888888888888886,0.38271604938271603,3,15,2,winter
1.0,Cirurgia,Urgncia Central,66.82222222222222,0.6,4,16,2,winter
1.0,Medicina,Urgncia Central,102.74117647058823,2.2588235294117647,4,16,2,winter
1.0,Medicina,Urgncia Central,411.6,1.32,5,17,2,winter
1.0,Cirurgia,Urgncia Central,66.82222222222222,0.6,5,17,2,winter
1.0,Cirurgia,Urgncia Central,156.0,0.0,6,18,2,winter
1.0,Medicina,Urgncia Central,377.1904761904762,2.142857142857143,6,18,2,winter
1.0,Medicina,Urgncia Central,202.33333333333334,1.063063063063063,0,19,2,winter
1.0,Cirurgia,Urgncia Central,97.47692307692307,0.8769230769230769,0,19,2,winter
1.0,Cirurgia,Urgncia Central,148.06410256410257,0.7692307692307693,1,20,2,winter
1.0,Medicina,Urgncia Central,146.13186813186815,2.1648351648351647,1,20,2,winter
1.0,Cirurgia,Urgncia Central,142.88636363636363,0.9090909090909091,2,21,2,winter
1.0,Medicina,Urgncia Central,243.7391304347826,1.3478260869565217,2,21,2,winter
1.0,Medicina,Urgncia Central,97.73563218390805,0.7816091954022989,3,22,2,winter
1.0,Cirurgia,Urgncia Central,213.8181818181818,1.1363636363636365,3,22,2,winter
1.0,Cirurgia,Urgncia Central,47.806451612903224,0.45161290322580644,4,23,2,winter
1.0,Medicina,Urgncia Central,182.33333333333334,0.0,4,23,2,winter
1.0,Cirurgia,Urgncia Central,41.559322033898304,0.288135593220339,5,24,2,winter
1.0,Medicina,Urgncia Central,50.90588235294118,1.1764705882352942,5,24,2,winter
1.0,Cirurgia,Urgncia Central,138.16949152542372,0.288135593220339,6,25,2,winter
1.0,Medicina,Urgncia Central,212.86170212765958,0.9574468085106383,6,25,2,winter
1.0,Cirurgia,Urgncia Central,46.96491228070175,0.3333333333333333,0,26,2,winter
1.0,Medicina,Urgncia Central,96.265625,1.4375,0,26,2,winter
1.0,Medicina,Urgncia Central,174.08247422680412,0.8247422680412371,1,27,2,winter
1.0,Cirurgia,Urgncia Central,130.78313253012047,0.3493975903614458,1,27,2,winter
1.0,Cirurgia,Urgncia Central,37.75,0.0,2,28,2,winter
1.0,Medicina,Urgncia Central,102.43434343434343,0.42424242424242425,2,28,2,winter
1.0,Cirurgia,Urgncia Central,259.4259259259259,0.09259259259259259,3,1,3,winter
1.0,Medicina,Urgncia Central,276.81481481481484,2.185185185185185,3,1,3,winter
1.0,Medicina,Urgncia Central,270.85714285714283,1.4453781512605042,4,2,3,winter
1.0,Cirurgia,Urgncia Central,13.114285714285714,0.0,4,2,3,winter
1.0,Medicina,Urgncia Central,163.29310344827587,2.1379310344827585,5,3,3,winter
1.0,Cirurgia,Urgncia Central,121.65217391304348,0.6376811594202898,5,3,3,winter
1.0,Medicina,Urgncia Central,358.6923076923077,2.1923076923076925,6,4,3,winter
1.0,Cirurgia,Urgncia Central,110.23880597014926,0.7761194029850746,6,4,3,winter
1.0,Medicina,Urgncia Central,114.09375,0.4375,0,5,3,winter
1.0,Cirurgia,Urgncia Central,59.575,0.475,0,5,3,winter
1.0,Medicina,Urgncia Central,100.13513513513513,1.0675675675675675,1,6,3,winter
1.0,Cirurgia,Urgncia Central,99.26760563380282,0.16901408450704225,1,6,3,winter
1.0,Medicina,Urgncia Central,84.75806451612904,0.7741935483870968,2,7,3,winter
1.0,Cirurgia,Urgncia Central,50.01754385964912,0.49122807017543857,2,7,3,winter
1.0,Medicina,Urgncia Central,182.6875,1.40625,3,8,3,winter
1.0,Cirurgia,Urgncia Central,23.77777777777778,0.7333333333333333,3,8,3,winter
1.0,Cirurgia,Urgncia Central,128.89361702127658,0.6382978723404256,4,9,3,winter
1.0,Medicina,Urgncia Central,157.63636363636363,2.090909090909091,4,9,3,winter
1.0,Cirurgia,Urgncia Central,158.28,0.04,5,10,3,winter
1.0,Medicina,Urgncia Central,178.9375,0.28125,5,10,3,winter
1.0,Cirurgia,Urgncia Central,158.28,0.04,6,11,3,winter
1.0,Medicina,Urgncia Central,94.34848484848484,0.3333333333333333,6,11,3,winter
1.0,Cirurgia,Urgncia Central,109.80882352941177,0.8970588235294118,0,12,3,winter
1.0,Medicina,Urgncia Central,149.43617021276594,1.5319148936170213,0,12,3,winter
1.0,Cirurgia,Urgncia Central,97.01149425287356,0.9770114942528736,1,13,3,winter
1.0,Medicina,Urgncia Central,138.78947368421052,1.305263157894737,1,13,3,winter
1.0,Medicina,Urgncia Central,162.82954545454547,0.9886363636363636,2,14,3,winter
1.0,Cirurgia,Urgncia Central,94.21518987341773,0.810126582278481,2,14,3,winter
1.0,Medicina,Urgncia Central,180.94736842105263,0.7894736842105263,3,15,3,winter
1.0,Cirurgia,Urgncia Central,115.0126582278481,1.9113924050632911,3,15,3,winter
1.0,Cirurgia,Urgncia Central,181.53703703703704,0.6481481481481481,4,16,3,winter
1.0,Medicina,Urgncia Central,190.3846153846154,1.4307692307692308,4,16,3,winter
1.0,Medicina,Urgncia Central,355.04761904761904,1.7380952380952381,5,17,3,winter
1.0,Cirurgia,Urgncia Central,260.72857142857146,0.4714285714285714,5,17,3,winter
1.0,Cirurgia,Urgncia Central,75.40816326530613,0.2857142857142857,6,18,3,winter
1.0,Medicina,Urgncia Central,57.01587301587302,0.6349206349206349,6,18,3,winter
1.0,Cirurgia,Urgncia Central,75.40816326530613,0.2857142857142857,0,19,3,winter
1.0,Medicina,Urgncia Central,275.0263157894737,0.07894736842105263,0,19,3,winter
1.0,Cirurgia,Urgncia Central,57.14705882352941,0.04411764705882353,1,20,3,winter
1.0,Medicina,Urgncia Central,92.26373626373626,0.6923076923076923,1,20,3,winter
1.0,Cirurgia,Urgncia Central,83.76785714285714,0.39285714285714285,2,21,3,spring
1.0,Medicina,Urgncia Central,85.1980198019802,1.0396039603960396,2,21,3,spring
1.0,Cirurgia,Urgncia Central,203.0566037735849,1.8113207547169812,3,22,3,spring
1.0,Medicina,Urgncia Central,47.5,0.8194444444444444,3,22,3,spring
1.0,Medicina,Urgncia Central,38.44117647058823,0.38235294117647056,4,23,3,spring
1.0,Cirurgia,Urgncia Central,148.13636363636363,0.6136363636363636,4,23,3,spring
1.0,Medicina,Urgncia Central,126.28,0.25333333333333335,5,24,3,spring
1.0,Cirurgia,Urgncia Central,68.95918367346938,0.42857142857142855,5,24,3,spring
1.0,Medicina,Urgncia Central,62.833333333333336,0.018518518518518517,6,25,3,spring
1.0,Cirurgia,Urgncia Central,145.0,0.95,6,25,3,spring
1.0,Medicina,Urgncia Central,88.86301369863014,2.2465753424657535,0,26,3,spring
1.0,Cirurgia,Urgncia Central,88.3125,0.921875,0,26,3,spring
1.0,Medicina,Urgncia Central,214.94915254237287,0.4067796610169492,1,27,3,spring
1.0,Cirurgia,Urgncia Central,74.14516129032258,0.5483870967741935,1,27,3,spring
1.0,Medicina,Urgncia Central,109.66216216216216,1.0675675675675675,2,28,3,spring
1.0,Cirurgia,Urgncia Central,97.925,0.275,2,28,3,spring
1.0,Medicina,Urgncia Central,178.02941176470588,2.0588235294117645,3,29,3,spring
1.0,Cirurgia,Urgncia Central,62.92727272727273,0.2727272727272727,3,29,3,spring
1.0,Medicina,Urgncia Central,214.5625,0.1875,4,30,3,spring
1.0,Cirurgia,Urgncia Central,105.18181818181819,0.12121212121212122,4,30,3,spring
1.0,Cirurgia,Urgncia Central,114.50980392156863,0.7843137254901961,5,31,3,spring
1.0,Medicina,Urgncia Central,161.97368421052633,0.13157894736842105,5,31,3,spring
1.0,Cirurgia,Urgncia Central,292.92,0.08,6,1,4,spring
1.0,Medicina,Urgncia Central,73.26315789473684,0.3684210526315789,6,1,4,spring
1.0,Cirurgia,Urgncia Central,92.16666666666667,0.6111111111111112,0,2,4,spring
1.0,Medicina,Urgncia Central,194.92156862745097,2.3137254901960786,0,2,4,spring
1.0,Medicina,Urgncia Central,227.2688172043011,1.3548387096774193,1,3,4,spring
1.0,Cirurgia,Urgncia Central,114.74545454545455,1.1818181818181819,1,3,4,spring
1.0,Cirurgia,Urgncia Central,98.6829268292683,0.7073170731707317,2,4,4,spring
1.0,Medicina,Urgncia Central,158.97727272727272,2.125,2,4,4,spring
1.0,Cirurgia,Urgncia Central,64.91803278688525,0.5409836065573771,3,5,4,spring
1.0,Medicina,Urgncia Central,135.4320987654321,1.0987654320987654,3,5,4,spring
1.0,Cirurgia,Urgncia Central,183.45714285714286,0.6857142857142857,4,6,4,spring
1.0,Medicina,Urgncia Central,68.4390243902439,0.24390243902439024,4,6,4,spring
1.0,Medicina,Urgncia Central,148.8095238095238,0.7142857142857143,5,7,4,spring
1.0,Cirurgia,Urgncia Central,40.450980392156865,0.21568627450980393,5,7,4,spring
1.0,Cirurgia,Urgncia Central,37.0,0.0,6,8,4,spring
1.0,Medicina,Urgncia Central,317.6341463414634,0.8048780487804879,6,8,4,spring
1.0,Cirurgia,Urgncia Central,45.0,1.0,0,9,4,spring
1.0,Medicina,Urgncia Central,114.50704225352112,1.1549295774647887,0,9,4,spring
1.0,Cirurgia,Urgncia Central,67.07142857142857,0.6071428571428571,1,10,4,spring
1.0,Medicina,Urgncia Central,143.8,1.32,1,10,4,spring
1.0,Cirurgia,Urgncia Central,137.12244897959184,0.8979591836734694,2,11,4,spring
1.0,Medicina,Urgncia Central,150.14285714285714,0.9107142857142857,2,11,4,spring
1.0,Medicina,Urgncia Central,106.72727272727273,1.4181818181818182,3,12,4,spring
1.0,Cirurgia,Urgncia Central,67.13559322033899,0.7627118644067796,3,12,4,spring
1.0,Medicina,Urgncia Central,210.1304347826087,0.0,4,13,4,spring
1.0,Cirurgia,Urgncia Central,69.66666666666667,0.30303030303030304,4,13,4,spring
1.0,Cirurgia,Urgncia Central,174.38709677419354,0.3870967741935484,5,14,4,spring
1.0,Medicina,Urgncia Central,90.32608695652173,0.4782608695652174,5,14,4,spring
1.0,Cirurgia,Urgncia Central,187.5681818181818,0.5227272727272727,6,15,4,spring
1.0,Medicina,Urgncia Central,151.30645161290323,0.9838709677419355,6,15,4,spring
1.0,Medicina,Urgncia Central,96.34782608695652,1.5869565217391304,0,16,4,spring
1.0,Cirurgia,Urgncia Central,51.3469387755102,0.3673469387755102,0,16,4,spring
1.0,Cirurgia,Urgncia Central,76.55555555555556,0.4166666666666667,1,17,4,spring
1.0,Medicina,Urgncia Central,240.40983606557376,2.2459016393442623,1,17,4,spring
1.0,Cirurgia,Urgncia Central,77.77586206896552,0.9655172413793104,2,18,4,spring
1.0,Medicina,Urgncia Central,104.34065934065934,1.2747252747252746,2,18,4,spring
1.0,Medicina,Urgncia Central,146.328125,1.796875,3,19,4,spring
1.0,Cirurgia,Urgncia Central,138.25862068965517,1.1724137931034482,3,19,4,spring
1.0,Medicina,Urgncia Central,149.56756756756758,1.1891891891891893,4,20,4,spring
1.0,Cirurgia,Urgncia Central,109.84848484848484,1.6363636363636365,4,20,4,spring
1.0,Medicina,Urgncia Central,148.4,0.54,5,21,4,spring
1.0,Cirurgia,Urgncia Central,69.87692307692308,0.8,5,21,4,spring
1.0,Medicina,Urgncia Central,146.15873015873015,0.47619047619047616,6,22,4,spring
1.0,Cirurgia,Urgncia Central,34.42857142857143,0.0,6,22,4,spring
1.0,Medicina,Urgncia Central,94.6625,0.7375,0,23,4,spring
1.0,Cirurgia,Urgncia Central,66.0,0.14583333333333334,0,23,4,spring
1.0,Medicina,Urgncia Central,156.24675324675326,1.7012987012987013,1,24,4,spring
1.0,Cirurgia,Urgncia Central,83.0,0.5434782608695652,1,24,4,spring
1.0,Medicina,Urgncia Central,214.16216216216216,1.2432432432432432,2,25,4,spring
1.0,Cirurgia,Urgncia Central,24.272727272727273,0.06818181818181818,2,25,4,spring
1.0,Medicina,Urgncia Central,76.63095238095238,0.4166666666666667,3,26,4,spring
1.0,Cirurgia,Urgncia Central,78.5,0.9666666666666667,3,26,4,spring
